scan_time,symbol,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons,sector,industry,technical_score,technical_reasons,fundamental_scan_time,company_name,sector_yf,industry_yf,market_cap,market_cap_cr,trailing_pe,forward_pe,price_to_book,debt_to_equity,roe,roa,operating_margin,net_profit_margin,gross_margin,revenue_growth,earnings_growth,current_ratio,quick_ratio,total_cash,total_cash_cr,total_debt,total_debt_cr,free_cashflow,free_cashflow_cr,operating_cashflow,operating_cashflow_cr,dividend_yield,beta,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_risk_penalty,fundamental_score,sector_fundamental_adjustment,sector_adjusted_fundamental_score,fundamental_reasons,fundamental_risks,active_fundamental_score,relative_scan_time,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank,sector_count,sector_rank_pct,sector_score,risk_reasons,final_conviction_score,score_band,range_scan_time,range_status,range_score,range_low,range_high,absolute_range_low,absolute_range_high,range_width_pct,absolute_range_width_pct,current_position_pct,upside_to_range_high_pct,downside_to_range_low_pct,inside_range_pct,lower_touch_days,upper_touch_days,range_stability_score,range_width_score,range_position_score,range_bounce_score,range_quality_risk_score,range_rsi,range_volume_ratio,range_breakdown_buffer_pct,range_breakout_buffer_pct,is_range_breakdown,is_range_breakout,range_reasons
07.09.2026 at 10:01 AM IST,PHOENIXLTD,1918.8,-1.19,1465.6,2169.8,30.92,11.57,47.45,1980.05,1805.96,366731.25,34445.0,0.09,Bearish,15,10,0,0,0,25,32.16,"Above 200 DMA, RSI recovering zone",Real Estate,Real Estate - Diversified,27,"Above 200 DMA, RSI recovering",06.09.2026 at 01:31 PM IST,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,694610427904.0,69461.04,54.35,38.9,6.32,37.21,,,50.8,28.16,93.68,12.8,23.3,,,8230745088.0,823.07,53230125056.0,5323.01,,0.0,,0.0,13.0,0.32,CEMENT_REALTY,12.0,13.0,7.0,0.0,7.0,0.0,39.0,7.0,46.0,"Strong operating margin, Strong earnings growth, Low debt, Forward PE improving, Manageable cement/realty debt, Healthy cement/realty margin",,46.0,07.09.2026 at 10:05 AM IST,-0.86,10.71,21.54,,,,0,0,0,20,"Positive 3M return, Positive 6M return",10.0,69,14.49,28.71,Low volume participation,32.16,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,64.17,1624.27,2048.4,1465.6,2169.8,26.11,48.05,69.51,6.74,15.36,80.0,13.0,20.0,87.5,80.0,20.0,90.0,51.96,45.08,0.11,18.15,-6.31,False,False,80.0% closes stayed inside robust range | Range width is 26.1% | Current position is 69.5% inside range | Upside to range high is 6.7% | Downside to range low is 15.4% | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,MINDACORP,697.6,-0.74,467.97,769.0,49.07,9.28,45.16,704.0,601.73,761041.9,48688.0,0.06,Bearish,15,10,0,0,0,25,32.15,"Above 200 DMA, RSI recovering zone",Consumer Cyclical,Auto Parts,27,"Above 200 DMA, RSI recovering",06.09.2026 at 01:31 PM IST,Minda Corporation Limited,Consumer Cyclical,Auto Parts,164070080512.0,16407.01,33.29,30.0,6.22,55.35,,,7.74,7.54,35.55,33.2,215.8,,,1384000000.0,138.4,14714999808.0,1471.5,,0.0,,0.0,23.0,0.46,AUTO,3.0,20.0,4.0,0.0,9.0,5.0,31.0,7.0,38.0,"Strong revenue growth, Strong earnings growth, Forward PE improving, Auto revenue growth support, Manageable auto debt",Abnormally high dividend yield,38.0,07.09.2026 at 10:05 AM IST,-5.06,10.42,40.43,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",9.0,375,2.4,30.64,Low volume participation,32.15,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,41.88,509.48,720.19,477.0,769.0,41.36,61.22,89.71,3.11,27.06,80.0,27.0,32.0,87.5,20.0,5.0,50.0,48.35,28.21,0.07,37.1,-3.01,False,False,80.0% closes stayed inside robust range | Range width is 41.4% | Current position is 89.7% inside range | Upside to range high is 3.1% | Downside to range low is 27.1% | Stock is near upper band
07.09.2026 at 10:01 AM IST,IGCL,73.2,0.43,49.46,118.99,48.0,38.48,54.99,72.3,69.53,102058.25,10802.0,0.11,Bullish,30,20,0,0,0,50,32.14,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Basic Materials,Agricultural Inputs,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Indogulf Cropsciences Limited,Basic Materials,Agricultural Inputs,4583739904.0,458.37,11.89,,0.8,39.86,,,4.52,5.58,33.34,-11.0,-52.5,,,129650000.0,12.96,1831110016.0,183.11,,0.0,,0.0,,,GENERAL,0.0,0.0,7.0,0.0,10.0,14.0,3.0,2.0,5.0,"Low debt, General low debt support","Negative revenue growth, Negative earnings growth",5.0,07.09.2026 at 10:05 AM IST,0.69,30.96,16.45,,,,0,0,0,48,"Positive 1M return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",4.0,328,1.22,30.92,"Low volume participation, Earnings contraction",32.14,E Avoid,07.09.2026 at 10:07 AM IST,Profit Booking Zone,53.15,58.04,73.4,49.46,80.8,26.46,63.36,98.71,0.27,20.71,80.0,22.0,37.0,87.5,80.0,5.0,75.0,18.5,59.52,0.11,26.12,-0.27,False,False,80.0% closes stayed inside robust range | Range width is 26.5% | Current position is 98.7% inside range | Upside to range high is 0.3% | Downside to range low is 20.7% | Stock is near upper band
07.09.2026 at 10:01 AM IST,BELRISE,237.94,0.46,136.54,268.2,74.26,11.28,52.74,235.78,203.88,4263841.5,511999.0,0.12,Bullish,30,20,0,0,0,50,32.1,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Consumer Cyclical,Auto Parts,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Belrise Industries Limited,Consumer Cyclical,Auto Parts,229215010816.0,22921.5,41.73,25.88,4.04,29.1,,,7.64,5.17,19.03,12.6,-8.7,,,8060080128.0,806.01,15208429568.0,1520.84,,0.0,,0.0,24.0,,AUTO,0.0,5.0,9.0,0.0,9.0,5.0,18.0,7.0,25.0,"Reasonable cash coverage, Low debt, Forward PE improving, Auto revenue growth support, Manageable auto debt","Negative earnings growth, Abnormally high dividend yield",25.0,07.09.2026 at 10:05 AM IST,-5.85,7.99,22.77,,,,0,0,0,20,"Positive 3M return, Positive 6M return",12.0,375,3.2,30.64,Low volume participation,32.1,E Avoid,07.09.2026 at 10:07 AM IST,Profit Booking Zone,60.5,194.71,241.88,176.14,268.2,24.22,52.27,92.2,1.55,18.26,80.0,13.0,34.0,87.5,80.0,5.0,100.0,42.48,52.65,0.13,22.33,-1.52,False,False,80.0% closes stayed inside robust range | Range width is 24.2% | Current position is 92.2% inside range | Upside to range high is 1.5% | Downside to range low is 18.3% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,DHARMAJ,270.35,0.11,210.65,376.0,28.34,28.1,52.24,265.93,254.79,64004.9,1341.0,0.02,Bullish,30,20,8,0,0,58,32.09,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low",Basic Materials,Agricultural Inputs,55,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,9125269504.0,912.53,15.15,,2.04,29.38,,,13.74,5.22,23.28,4.1,17.0,,,64690000.0,6.47,1319049984.0,131.9,,0.0,,0.0,,0.09,GENERAL,3.0,10.0,7.0,0.0,10.0,0.0,30.0,2.0,32.0,"Strong earnings growth, Low debt, General low debt support",,32.0,07.09.2026 at 10:05 AM IST,-3.81,-1.85,12.57,,,,0,0,0,10,Positive 6M return,14.0,328,4.27,30.92,Low volume participation,32.09,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,68.72,254.15,278.5,225.88,298.0,9.58,31.93,66.53,3.01,5.99,80.0,41.0,36.0,87.5,100.0,20.0,100.0,45.63,50.62,0.02,6.38,-2.93,False,False,80.0% closes stayed inside robust range | Range width is 9.6% | Current position is 66.5% inside range | Upside to range high is 3.0% | Downside to range low is 6.0% | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,TANLA,517.0,-0.8,361.83,750.08,42.88,31.07,36.44,567.57,513.78,546614.75,89035.0,0.16,Bearish,15,8,0,0,0,23,32.07,"Above 200 DMA, Weak but watchable RSI",Technology,Software - Application,23,"Above 200 DMA, Weak but watchable RSI",06.09.2026 at 01:31 PM IST,Tanla Platforms Limited,Technology,Software - Application,68838039552.0,6883.8,12.97,11.65,2.78,2.12,,,13.72,11.58,20.1,17.8,22.2,,,7749344256.0,774.93,527080992.0,52.71,,0.0,,0.0,2.3,0.73,IT_TECH,6.0,16.0,12.0,0.0,15.0,0.0,49.0,0.0,49.0,"Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving",,49.0,07.09.2026 at 10:05 AM IST,-18.23,3.24,19.31,,,,0,0,0,20,"Positive 3M return, Positive 6M return",9.0,153,5.88,27.83,Low volume participation,32.07,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,54.37,452.98,593.18,365.9,656.0,30.95,79.28,45.52,14.78,12.35,80.0,14.0,21.0,87.5,50.0,40.0,30.0,53.27,28.32,0.17,14.09,-12.88,False,False,80.0% closes stayed inside robust range | Range width is 31.0% | Current position is 45.5% inside range | Upside to range high is 14.8% | Downside to range low is 12.3%
07.09.2026 at 10:01 AM IST,INDOCO,252.19,-3.93,162.19,332.2,55.49,24.08,57.33,236.81,222.06,1144284.0,129320.0,0.11,Bullish,30,20,0,0,0,50,32.07,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - Specialty & Generic,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,Indoco Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,24564291584.0,2456.43,375.35,21.93,2.39,116.91,,,1.39,0.3,69.85,6.8,0.0,,,329900000.0,32.99,10897500160.0,1089.75,,0.0,,0.0,8.0,0.64,PHARMA_HEALTHCARE,0.0,2.0,2.0,0.0,9.0,5.0,8.0,0.0,8.0,Forward PE improving,Very high PE,8.0,07.09.2026 at 10:05 AM IST,14.02,3.89,28.45,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",5.0,148,3.38,36.83,Low volume participation,32.07,E Avoid,07.09.2026 at 10:07 AM IST,Profit Booking Zone,49.6,193.54,248.56,162.19,287.8,28.42,77.45,100.0,-1.49,23.29,80.0,16.0,25.0,87.5,80.0,5.0,50.0,19.82,64.54,0.12,30.37,1.51,False,False,80.0% closes stayed inside robust range | Range width is 28.4% | Current position is 100.0% inside range | Upside to range high is -1.5% | Downside to range low is 23.3% | Stock is near upper band
07.09.2026 at 10:01 AM IST,VTL,592.8,-0.9,382.26,682.21,55.08,13.11,48.3,609.18,542.85,1530716.7,45190.0,0.03,Bearish,15,10,0,0,0,25,32.05,"Above 200 DMA, RSI recovering zone",Consumer Cyclical,Textile Manufacturing,27,"Above 200 DMA, RSI recovering",06.09.2026 at 01:31 PM IST,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,171948621824.0,17194.86,19.98,13.56,1.61,17.52,,,12.85,8.32,45.48,13.3,49.2,,,10897699840.0,1089.77,18549800960.0,1854.98,,0.0,,0.0,84.0,0.21,CONSUMER_DISCRETIONARY,6.0,15.0,11.0,0.0,15.0,5.0,42.0,10.0,52.0,"Strong earnings growth, Reasonable cash coverage, Low debt, Forward PE improving, Consumer discretionary growth support, Healthy discretionary margin, Controlled discretionary debt",Abnormally high dividend yield,52.0,07.09.2026 at 10:05 AM IST,-1.72,-2.71,10.44,,,,0,0,0,10,Positive 6M return,15.0,375,4.0,30.64,Low volume participation,32.05,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,75.07,548.14,637.87,508.55,688.0,16.37,35.29,50.21,7.53,7.6,80.0,21.0,39.0,87.5,100.0,40.0,100.0,54.62,47.36,0.03,8.22,-7.0,False,False,80.0% closes stayed inside robust range | Range width is 16.4% | Current position is 50.2% inside range | Upside to range high is 7.5% | Downside to range low is 7.6% | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,VSTL,122.32,3.96,100.8,168.0,21.35,27.19,78.91,111.37,119.22,14554.2,16372.0,1.12,Bullish,30,5,8,5,0,48,32.04,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Within 30% of 52W low, Normal volume support",Basic Materials,Steel,52,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W low zone, Normal volume support, Positive day move",06.09.2026 at 01:31 PM IST,Vibhor Steel Tubes Limited,Basic Materials,Steel,2222398464.0,222.24,29.3,,1.13,97.86,,,2.13,0.62,11.17,27.2,-38.6,,,160272992.0,16.03,1927842048.0,192.78,,0.0,,0.0,,0.72,METALS_MINING,0.0,10.0,4.0,0.0,8.0,8.0,14.0,-5.0,9.0,Strong revenue growth,"Negative earnings growth, Cyclical earnings decline",9.0,07.09.2026 at 10:05 AM IST,14.92,2.76,11.73,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",5.0,328,1.52,30.92,Earnings contraction,32.04,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,60.41,107.88,128.01,101.0,138.52,18.66,37.15,74.11,4.24,12.15,80.0,29.0,20.0,87.5,100.0,20.0,70.0,20.26,90.54,1.18,13.83,-4.07,False,False,80.0% closes stayed inside robust range | Range width is 18.7% | Current position is 74.1% inside range | Upside to range high is 4.2% | Downside to range low is 12.1%
07.09.2026 at 10:01 AM IST,AARVI,140.95,-0.68,114.5,166.24,23.1,15.21,38.14,149.5,133.08,30035.8,3701.0,0.12,Bearish,15,8,8,0,0,31,32.03,"Above 200 DMA, Weak but watchable RSI, Within 30% of 52W low",Industrials,Staffing & Employment Services,28,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,Aarvi Encon Limited,Industrials,Staffing & Employment Services,2090530176.0,209.05,10.87,,1.47,18.79,,,2.32,2.89,27.08,14.1,42.8,,,141040000.0,14.1,266970000.0,26.7,,0.0,,0.0,1.41,-0.1,CAPITAL_GOODS_INFRA,0.0,15.0,11.0,0.0,11.0,0.0,37.0,7.0,44.0,"Strong earnings growth, Reasonable cash coverage, Low debt, Strong capital goods earnings growth, Manageable capital goods debt",,44.0,07.09.2026 at 10:05 AM IST,-7.86,1.02,15.89,,,,0,0,0,20,"Positive 3M return, Positive 6M return",12.0,415,2.89,30.85,Low volume participation,32.03,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,63.78,125.34,155.05,119.31,168.4,23.7,41.14,54.39,9.57,11.42,80.0,36.0,31.0,87.5,80.0,40.0,55.0,51.01,34.24,0.17,12.89,-8.74,False,False,80.0% closes stayed inside robust range | Range width is 23.7% | Current position is 54.4% inside range | Upside to range high is 9.6% | Downside to range low is 11.4%
07.09.2026 at 10:01 AM IST,NITTAGELA,1673.0,2.48,878.79,2079.59,90.38,19.55,53.44,1731.05,0.0,4393.05,1359.0,0.31,Bearish,0,20,0,0,0,20,31.99,Healthy RSI momentum,Basic Materials,Specialty Chemicals,25,"Healthy RSI momentum, Positive day move",06.09.2026 at 01:31 PM IST,Nitta Gelatin India Limited,Basic Materials,Specialty Chemicals,14780872704.0,1478.09,14.23,,2.89,0.82,,,24.22,17.47,54.23,-0.3,31.3,,,210272992.0,21.03,42262000.0,4.23,,0.0,,0.0,43.0,0.64,CHEMICALS,10.0,10.0,12.0,0.0,12.0,5.0,39.0,7.0,46.0,"Strong operating margin, Strong earnings growth, Cash covers debt, Low debt, Strong chemical margin, Controlled chemical debt","Negative revenue growth, Abnormally high dividend yield",46.0,07.09.2026 at 10:05 AM IST,-0.43,26.95,,,,,0,0,0,20,Strong 3M absolute return,12.0,328,3.66,30.92,Low volume participation,31.99,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,1213.17,1880.42,882.0,2087.2,55.0,136.64,68.7,12.49,27.42,79.59,11.0,18.0,86.48,20.0,20.0,85.0,51.9,61.63,0.32,37.79,-11.1,False,False,79.6% closes stayed inside robust range | Range width is 55.0% | Current position is 68.7% inside range | Upside to range high is 12.5% | Downside to range low is 27.4%
07.09.2026 at 10:01 AM IST,DREDGECORP,1087.2,-0.05,538.0,1286.0,102.08,15.46,48.27,1079.31,1010.9,194557.7,23001.0,0.12,Bullish,30,10,0,0,0,40,31.98,"Above 50 DMA, Above 200 DMA, RSI recovering zone",Industrials,Engineering & Construction,42,"Above 50 DMA, Above 200 DMA, RSI recovering",06.09.2026 at 01:31 PM IST,Dredging Corporation of India Limited,Industrials,Engineering & Construction,30368798720.0,3036.88,61.56,,2.44,88.83,3.19,,5.72,2.97,56.18,46.7,0.0,0.89,0.53,801923968.0,80.19,11055268864.0,1105.53,,0.0,,0.0,,0.73,CAPITAL_GOODS_INFRA,0.0,10.0,4.0,0.0,4.0,5.0,13.0,8.0,21.0,"Strong revenue growth, Strong capital goods revenue growth, Manageable capital goods debt",,21.0,07.09.2026 at 10:05 AM IST,2.41,4.53,13.25,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",7.0,415,1.69,30.85,Low volume participation,31.98,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,55.72,877.22,1160.53,758.6,1286.0,32.3,69.52,74.5,6.64,19.4,80.0,20.0,20.0,87.5,50.0,20.0,100.0,25.64,35.79,0.12,24.06,-6.22,False,False,80.0% closes stayed inside robust range | Range width is 32.3% | Current position is 74.5% inside range | Upside to range high is 6.6% | Downside to range low is 19.4% | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,DISAQ,11962.0,-0.23,10676.97,12657.68,12.04,5.5,51.73,11887.4,0.0,408.45,143.0,0.35,Bullish,15,20,15,0,0,50,31.96,"Above 50 DMA, Healthy RSI momentum, Close to 52W low with recovery potential",Unknown,Unknown,50,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",06.09.2026 at 01:31 PM IST,DISA India Limited,,,,,,,5.72,0.0,18.75,8.62,16.98,12.61,40.94,-16.2,3.6,2.19,1.1,1158000000.0,115.8,0.0,0.0,-464675008.0,-46.47,132100000.0,13.21,,0.23,GENERAL,18.0,2.0,10.0,12.0,2.0,11.0,33.0,2.0,35.0,"Strong ROE, Net cash position, Positive operating cash flow, Cash flow supports profitability, General quality ROE support","Negative revenue growth, Negative free cash flow",35.0,07.09.2026 at 10:05 AM IST,3.18,10.2,,,,,0,0,0,18,"Positive 1M return, Positive 3M return",11.0,95,11.58,18.05,"Low volume participation, Revenue contraction, Negative free cash flow",31.96,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,56.95,11505.2,12316.29,10851.0,12864.0,7.05,18.55,72.72,1.83,4.88,79.38,36.0,55.0,85.95,53.37,20.0,85.0,46.94,56.25,0.35,5.13,-1.8,False,False,79.4% closes stayed inside robust range | Range width is 7.0% | Current position is 72.7% inside range | Upside to range high is 1.8% | Downside to range low is 4.9%
07.09.2026 at 10:01 AM IST,CARRARO,530.0,-0.68,410.82,659.24,29.01,19.6,50.04,531.76,526.38,151340.75,4154.0,0.03,Bearish,15,20,8,0,0,43,31.95,"Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low",Consumer Cyclical,Auto Parts,35,"Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,Carraro India Limited,Consumer Cyclical,Auto Parts,30409887744.0,3040.99,22.89,,5.39,27.43,,,5.97,5.76,26.23,10.5,7.8,,,904089984.0,90.41,1549240064.0,154.92,,0.0,,0.0,1.26,,AUTO,0.0,7.0,9.0,0.0,7.0,0.0,23.0,3.0,26.0,"Reasonable cash coverage, Low debt, Manageable auto debt",,26.0,07.09.2026 at 10:05 AM IST,7.81,6.82,13.0,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",7.0,375,1.87,30.64,Low volume participation,31.95,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,64.06,474.73,579.96,416.0,667.55,22.17,60.47,52.72,9.38,10.46,80.0,16.0,30.0,87.5,80.0,40.0,65.0,42.88,60.82,0.03,11.68,-8.58,False,False,80.0% closes stayed inside robust range | Range width is 22.2% | Current position is 52.7% inside range | Upside to range high is 9.4% | Downside to range low is 10.5%
07.09.2026 at 10:01 AM IST,IFGLEXPOR,204.36,-0.16,118.36,334.28,72.65,38.87,41.87,212.01,188.27,32435.75,761.0,0.02,Bearish,15,8,0,0,0,23,31.89,"Above 200 DMA, Weak but watchable RSI",Basic Materials,Building Materials,23,"Above 200 DMA, Weak but watchable RSI",06.09.2026 at 01:31 PM IST,IFGL Refractories Limited,Basic Materials,Building Materials,14956314624.0,1495.63,36.6,12.65,1.27,17.76,,,4.56,2.1,46.23,12.9,58.0,,,1194828032.0,119.48,2087106048.0,208.71,,0.0,,0.0,1.05,1.0,CEMENT_REALTY,0.0,15.0,11.0,0.0,10.0,0.0,36.0,4.0,40.0,"Strong earnings growth, Reasonable cash coverage, Low debt, Forward PE improving, Manageable cement/realty debt",,40.0,07.09.2026 at 10:05 AM IST,-9.79,11.74,32.54,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",9.0,328,2.74,30.92,Low volume participation,31.89,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,42.75,153.42,221.89,119.68,247.9,44.63,107.14,72.77,9.17,24.52,80.0,14.0,22.0,87.5,20.0,20.0,30.0,49.16,21.61,0.03,32.48,-8.4,False,False,80.0% closes stayed inside robust range | Range width is 44.6% | Current position is 72.8% inside range | Upside to range high is 9.2% | Downside to range low is 24.5%
07.09.2026 at 10:01 AM IST,MUTHOOTMF,205.98,0.34,141.2,262.77,45.88,21.61,43.41,223.94,190.8,320887.55,37277.0,0.12,Bearish,15,8,0,0,0,23,31.88,"Above 200 DMA, Weak but watchable RSI",Financial Services,Credit Services,28,"Above 200 DMA, Weak but watchable RSI, Positive day move",06.09.2026 at 01:31 PM IST,Muthoot Microfin Limited,Financial Services,Credit Services,34727702528.0,3472.77,14.16,6.81,1.22,341.25,,,32.11,20.95,98.13,48.3,12.42,,,8837929984.0,883.79,97403863040.0,9740.39,,0.0,,0.0,,0.66,FINANCIAL,12.0,15.0,0.0,0.0,13.0,8.0,32.0,4.0,36.0,"Strong operating margin, Strong revenue growth, Forward PE improving, Financial leverage treated differently",Very high debt,36.0,07.09.2026 at 10:05 AM IST,-5.63,14.13,35.14,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",9.0,215,4.19,31.84,"Low volume participation, Very high debt",31.88,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,164.46,241.62,141.2,262.77,46.91,86.1,54.11,17.17,20.24,80.0,16.0,17.0,87.5,20.0,40.0,100.0,47.36,45.88,0.12,25.38,-14.65,False,False,80.0% closes stayed inside robust range | Range width is 46.9% | Current position is 54.1% inside range | Upside to range high is 17.2% | Downside to range low is 20.2% | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,UEL,229.52,-5.0,92.32,284.2,148.62,19.24,61.4,173.13,153.89,22256.15,31597.0,1.42,Bullish,30,20,0,10,5,55,31.87,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Sharp daily fall",Technology,Solar,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion",06.09.2026 at 01:31 PM IST,Ujaas Energy Limited,Technology,Solar,32228913152.0,3222.89,2416.0,,36.35,27.07,,,-96.03,11.52,34.72,14.5,286.3,,,174376992.0,17.44,240000000.0,24.0,,0.0,,0.0,,-0.41,IT_TECH,3.0,15.0,9.0,0.0,0.0,5.0,22.0,0.0,22.0,"Strong earnings growth, Reasonable cash coverage, Low debt","Very high PE, Expensive price-to-book",22.0,07.09.2026 at 10:05 AM IST,-15.2,59.9,35.42,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",5.0,153,3.27,27.83,,31.87,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,127.49,219.48,117.51,284.2,72.16,141.85,100.0,-4.37,44.46,80.0,24.0,13.0,87.5,20.0,5.0,85.0,25.05,56.58,1.42,80.04,4.57,False,True,80.0% closes stayed inside robust range | Range width is 72.2% | Current position is 100.0% inside range | Upside to range high is -4.4% | Downside to range low is 44.5% | Price is above upper range with elevated volume | Stock is near upper band
07.09.2026 at 10:01 AM IST,SANDESH,1044.1,-0.68,807.23,1264.1,29.34,17.4,51.92,1015.35,1011.29,1784.25,73.0,0.04,Bullish,30,20,8,0,0,58,31.85,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low",Communication Services,Publishing,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,The Sandesh Limited,Communication Services,Publishing,7947892224.0,794.79,7.41,8.92,1.34,0.34,,,35.66,19.65,56.86,2.6,-3.0,,,1740676992.0,174.07,19886000.0,1.99,,0.0,,0.0,48.0,0.24,TELECOM,12.0,0.0,12.0,0.0,12.0,5.0,31.0,0.0,31.0,"Strong operating margin, Cash covers debt, Low debt","Negative earnings growth, Abnormally high dividend yield",31.0,07.09.2026 at 10:05 AM IST,-4.34,12.78,11.9,,,,0,0,0,20,"Positive 3M return, Positive 6M return",8.0,65,12.31,23.36,Low volume participation,31.85,E Avoid,07.09.2026 at 10:07 AM IST,Profit Booking Zone,63.39,928.46,1080.86,811.0,1270.0,16.41,56.6,75.88,3.52,11.08,80.0,28.0,26.0,87.5,100.0,5.0,90.0,45.1,44.73,0.04,12.46,-3.4,False,False,80.0% closes stayed inside robust range | Range width is 16.4% | Current position is 75.9% inside range | Upside to range high is 3.5% | Downside to range low is 11.1% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,GSPCROP,622.1,0.46,328.0,667.95,89.66,6.86,62.19,542.44,0.0,265254.6,4568.0,0.02,Bullish,15,20,0,0,0,35,31.84,"Above 50 DMA, Healthy RSI momentum",Basic Materials,Agricultural Inputs,50,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,GSP Crop Science Limited,Basic Materials,Agricultural Inputs,28804411392.0,2880.44,28.57,,3.23,34.02,,,8.78,6.6,37.4,2.4,-5.8,,,1844070016.0,184.41,2620300032.0,262.03,,0.0,,0.0,16.0,,GENERAL,3.0,0.0,9.0,0.0,8.0,0.0,20.0,2.0,22.0,"Reasonable cash coverage, Low debt, General low debt support",Negative earnings growth,22.0,07.09.2026 at 10:05 AM IST,4.39,43.01,,,,,0,0,0,28,"Positive 1M return, Strong 3M absolute return",10.0,328,3.05,30.92,Low volume participation,31.84,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,39.6,390.32,596.88,328.0,667.95,52.92,103.64,100.0,-3.9,37.16,79.31,18.0,29.0,85.78,20.0,5.0,60.0,26.04,62.64,0.02,59.12,4.06,False,False,79.3% closes stayed inside robust range | Range width is 52.9% | Current position is 100.0% inside range | Upside to range high is -3.9% | Downside to range low is 37.2% | Stock is near upper band
