scan_time,symbol,sector,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,score,reasons
16.05.2026 at 07:45 AM IST,RADIANTCMS,Unknown,39.97,-1.53,32.33,70.8,23.63,43.54,43.92,39.39,48.69,130546.1,116651.0,0.89,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,RADICO,Fast Moving Consumer Goods,3499.2,1.1,2431.97,3591.9,43.88,2.58,68.17,2994.15,2992.56,516699.0,489194.0,0.95,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,RAIN,Unknown,156.99,-2.08,99.9,176.0,57.15,10.8,68.43,126.28,134.31,8470726.05,5881806.0,0.69,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,RAINBOW,Healthcare,1336.2,1.52,1084.0,1645.7,23.27,18.81,65.59,1221.72,1323.94,199234.95,181345.0,0.91,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,RAJRATAN,Unknown,413.1,0.49,305.55,540.0,35.2,23.5,46.34,402.18,405.44,123021.45,51419.0,0.42,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PROZONER,Unknown,52.37,5.37,33.63,72.77,55.72,28.03,46.52,51.56,52.15,420157.1,522401.0,1.24,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRUDENT,Unknown,2832.3,3.07,2121.0,3098.0,33.54,8.58,60.58,2501.38,2600.9,32064.55,12707.0,0.4,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GABRIEL,Automobile and Auto Components,1091.0,-0.59,579.76,1385.5,88.18,21.26,63.57,957.38,1059.61,456004.7,148249.0,0.33,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GAEL,Unknown,162.79,0.62,101.2,177.92,60.86,8.5,61.44,146.18,124.45,1324376.5,1156593.0,0.87,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GANDHAR,Unknown,149.98,5.09,115.0,182.94,30.42,18.01,58.87,136.2,142.64,867685.25,455425.0,0.52,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GANDHITUBE,Unknown,867.95,-3.76,649.5,1031.8,33.63,15.88,51.85,838.85,823.34,7062.65,5217.0,0.74,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SIGNPOST,Unknown,282.0,1.81,180.06,309.9,56.62,9.0,57.83,251.94,241.89,73481.05,40123.0,0.55,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SILGO,Unknown,73.8,-0.63,49.02,85.0,50.55,13.18,43.63,74.67,69.82,555247.65,662227.0,1.19,Bearish,40,"RSI weak/oversold, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CONFIPET,Unknown,61.61,-0.03,28.06,67.08,119.57,8.15,68.56,47.13,42.26,3259128.35,3029519.0,0.93,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CORDSCABLE,Unknown,200.34,-3.22,127.01,230.92,57.74,13.24,58.55,169.72,177.0,96372.25,57801.0,0.6,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CHEVIOT,Unknown,1195.0,-0.85,898.0,1370.5,33.07,12.81,54.56,1073.48,1105.71,6378.3,1802.0,0.28,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GANESHBE,Unknown,93.83,-4.92,68.4,133.8,37.18,29.87,49.17,87.85,86.23,267901.35,81490.0,0.3,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,FINEORG,Unknown,4631.3,-1.77,3856.0,5482.78,20.11,15.53,49.49,4509.7,4539.71,10385.85,4489.0,0.43,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PSPPROJECT,Unknown,786.75,0.01,569.2,1029.9,38.22,23.61,56.37,710.24,783.22,112192.1,43190.0,0.38,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PTC,Unknown,211.13,-0.29,146.97,229.51,43.65,8.01,59.63,180.22,170.04,2503301.4,1322198.0,0.53,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PTCIL,Capital Goods,16788.0,0.53,13251.0,19387.0,26.69,13.41,54.64,16514.52,16604.63,11164.4,10056.0,0.9,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PYRAMID,Unknown,160.39,-1.86,131.8,189.45,21.69,15.34,45.13,155.22,159.56,67970.1,26746.0,0.39,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRAJIND,Unknown,370.5,-0.44,273.0,531.12,35.71,30.24,45.26,350.8,350.36,3053144.15,797479.0,0.26,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRAKASH,Unknown,146.32,-0.5,110.24,189.19,32.73,22.66,55.34,133.31,145.12,452043.5,309582.0,0.68,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GATECHDVR,Unknown,0.51,-1.92,0.36,1.11,41.67,54.05,55.87,0.45,0.49,1349236.85,1557974.0,1.15,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SHIVAMILLS,Unknown,64.76,-0.96,43.01,83.0,50.57,21.98,60.44,56.39,62.78,12987.45,4019.0,0.31,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SHREEPUSHK,Unknown,390.7,5.47,262.16,476.0,49.03,17.92,57.8,341.06,366.11,532797.2,441551.0,0.83,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,FUSION,Unknown,204.04,0.04,136.5,224.77,49.48,9.22,59.25,173.95,174.17,628338.4,334762.0,0.53,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRECWIRE,Unknown,376.05,-0.04,154.25,445.5,143.8,15.59,47.71,351.53,253.52,705825.35,258157.0,0.37,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PREMEXPLN,Unknown,523.3,-3.82,378.4,684.0,38.29,23.49,50.65,488.61,522.74,461928.05,303514.0,0.66,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PREMIERENE,Capital Goods,981.6,0.43,666.41,1162.18,47.3,15.54,50.14,922.61,932.27,1281008.75,751397.0,0.59,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PRESTIGE,Realty,1342.2,-2.01,1090.0,1811.91,23.14,25.92,43.73,1327.06,1533.45,607368.35,233213.0,0.38,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,PRIMO,Unknown,23.99,-4.16,16.1,31.39,49.01,23.57,51.72,21.34,23.28,321124.15,145209.0,0.45,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,POLYCAB,Capital Goods,9152.5,-0.71,5727.95,9267.5,59.79,1.24,70.98,7895.09,7529.47,502343.55,202982.0,0.4,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GHCLTEXTIL,Unknown,87.58,-2.11,65.26,98.46,34.2,11.05,51.77,80.96,78.63,528647.55,64991.0,0.12,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GINNIFILA,Unknown,43.56,0.02,31.5,57.8,38.29,24.64,55.84,39.4,42.27,128506.7,89793.0,0.7,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GIPCL,Unknown,146.55,-1.7,119.9,219.23,22.23,33.15,44.56,142.53,161.71,310694.65,171882.0,0.55,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,SKYGOLD,Unknown,446.2,2.02,246.05,549.9,81.35,18.86,52.08,392.8,338.78,1685920.4,1875274.0,1.11,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SHRIPISTON,Unknown,3385.6,1.14,2297.41,3764.9,47.37,10.07,47.03,3265.77,2894.43,69559.5,38240.0,0.55,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SHRIRAMFIN,Financial Services,937.9,0.3,563.07,1108.0,66.57,15.35,43.05,979.93,846.29,6360265.8,5759607.0,0.91,Bearish,40,"RSI weak/oversold, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SHYAMCENT,Unknown,5.16,-2.27,3.68,10.42,40.22,50.48,42.72,4.98,6.21,139383.95,97067.0,0.7,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,SHYAMMETL,Capital Goods,877.25,-0.62,746.0,998.67,17.59,12.16,54.04,828.79,867.21,789426.4,682249.0,0.86,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SIEMENS,Capital Goods,3587.9,-2.87,2826.0,3930.0,26.96,8.7,47.85,3431.08,3213.45,453930.5,284206.0,0.63,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CAPITALSFB,Unknown,276.9,-0.5,206.55,326.47,34.06,15.18,56.21,255.37,272.44,77642.85,19426.0,0.25,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GLAND,Healthcare,1868.3,-1.58,1438.8,2111.33,29.85,11.51,57.43,1740.36,1824.56,141499.15,141659.0,1.0,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PONNIERODE,Unknown,306.4,0.38,252.4,368.45,21.39,16.84,54.26,287.67,283.36,30561.4,16962.0,0.56,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,POWERINDIA,Capital Goods,32535.0,0.76,15422.53,35095.0,110.96,7.29,58.72,28395.2,21848.62,131705.5,107740.0,0.82,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WEBELSOLAR,Unknown,103.44,-1.84,50.4,157.3,105.24,34.24,51.55,84.67,101.71,8345564.55,3296243.0,0.39,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WELCORP,Capital Goods,1309.0,-4.28,710.0,1377.4,84.37,4.97,69.43,1017.47,886.22,1157673.7,939307.0,0.81,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WELENT,Unknown,510.75,-1.48,412.0,580.0,23.97,11.94,53.72,477.1,498.64,440179.7,375091.0,0.85,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WELINV,Unknown,1748.9,1.31,784.0,1953.0,123.07,10.45,75.22,1386.45,1223.92,1178.55,449.0,0.38,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CARRARO,Unknown,570.05,-0.56,396.84,667.55,43.65,14.61,55.85,516.27,502.93,118407.9,35138.0,0.3,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CARYSIL,Unknown,918.45,0.67,638.05,1071.9,43.95,14.32,55.32,857.47,889.8,97445.5,66154.0,0.68,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CLEAN,Chemicals,766.65,-6.28,652.0,1590.61,17.58,51.8,43.46,756.68,928.38,795507.4,443780.0,0.56,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,CLSEL,Unknown,269.2,-1.3,203.75,392.22,32.12,31.36,47.62,259.05,268.9,100245.55,29031.0,0.29,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,COALINDIA,Oil Gas & Consumable Fuels,462.2,1.79,345.88,491.25,33.63,5.91,52.11,454.08,403.03,11095972.45,7859575.0,0.71,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CENTURYPLY,Unknown,767.25,-0.1,618.5,859.0,24.05,10.68,48.88,734.82,766.83,58051.6,28533.0,0.49,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CERA,Unknown,5635.5,-0.95,4461.1,7206.22,26.33,21.8,57.48,5079.02,5587.44,26005.75,8265.0,0.32,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CESC,Power,180.09,-2.37,138.12,204.5,30.39,11.94,52.32,167.2,163.79,5050189.4,1285444.0,0.25,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BSE,Financial Services,4000.6,-0.92,2021.5,4084.0,97.9,2.04,73.55,3253.22,2739.06,3535160.2,4256007.0,1.2,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WEWORK,Unknown,496.25,0.62,420.0,664.0,18.15,25.26,41.19,493.15,,105087.4,38798.0,0.37,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,PITTIENG,Unknown,901.0,0.46,675.0,1048.36,33.48,14.06,46.22,863.13,883.29,91612.6,95502.0,1.04,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PIXTRANS,Unknown,1525.3,0.02,1220.1,1763.59,25.01,13.51,54.35,1477.84,1442.54,13631.25,9231.0,0.68,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PKTEA,Unknown,820.1,-3.3,564.24,1012.54,45.35,19.01,49.04,804.44,755.46,406.15,187.0,0.46,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PNBHOUSING,Financial Services,1069.4,-0.03,729.6,1136.11,46.57,5.87,67.96,899.1,883.34,2293688.35,523695.0,0.23,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,POCL,Unknown,1544.8,0.02,687.03,1619.0,124.85,4.58,72.79,1195.33,1252.23,376575.0,488865.0,1.3,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PFC,Financial Services,445.75,-1.26,324.11,486.5,37.53,8.38,49.08,431.14,391.95,6985733.75,3410695.0,0.49,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BUTTERFLY,Unknown,711.6,1.64,565.8,829.9,25.77,14.25,73.14,623.17,668.59,361942.85,141832.0,0.39,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CAMS,Financial Services,784.0,-0.24,611.4,860.94,28.23,8.94,57.27,709.59,741.31,2239088.85,1120488.0,0.5,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SONACOMS,Automobile and Auto Components,573.55,-2.38,401.0,614.0,43.03,6.59,50.32,544.19,489.58,2885471.95,1639648.0,0.57,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SIS,Unknown,390.25,1.25,257.05,418.85,51.82,6.83,66.33,320.15,330.89,253367.8,69089.0,0.27,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SJS,Unknown,1902.7,-2.33,1063.0,2033.9,78.99,6.45,58.38,1714.11,1608.16,176683.0,66833.0,0.38,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SKIPPER,Unknown,460.2,0.51,327.05,587.89,40.71,21.72,56.22,400.01,451.71,1168459.15,1412135.0,1.21,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CGCL,Financial Services,185.01,-0.71,150.35,214.0,23.05,13.55,49.01,177.31,183.34,2224477.35,2123867.0,0.95,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CGPOWER,Capital Goods,838.2,-1.18,524.34,886.8,59.86,5.48,59.16,755.24,705.98,4104052.95,1670728.0,0.41,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GLOSTERLTD,Unknown,673.2,0.86,495.0,809.73,36.0,16.86,71.94,577.51,620.49,5428.55,5687.0,1.05,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GMDCLTD,Metals & Mining,652.6,-1.64,314.59,771.9,107.44,15.46,45.87,624.68,557.48,4333650.2,3451686.0,0.8,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GMRAIRPORT,Services,96.59,-0.21,79.92,110.36,20.86,12.48,50.1,94.36,95.14,13221722.8,7829425.0,0.59,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GNA,Unknown,371.25,-1.47,291.8,470.0,27.23,21.01,34.97,410.04,350.99,124166.9,63279.0,0.51,Bearish,40,"RSI weak/oversold, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WALCHANNAG,Unknown,232.84,-2.5,131.15,277.75,77.54,16.17,56.74,187.88,181.52,2005259.65,619947.0,0.31,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,WCIL,Unknown,99.54,-1.62,77.02,147.29,29.24,32.42,44.86,97.78,116.17,86752.9,53625.0,0.62,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,GODREJIND,Diversified,1135.05,-1.57,744.2,1390.0,52.52,18.34,62.68,932.33,1047.48,792983.2,249837.0,0.32,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GODREJPROP,Realty,1714.1,-1.12,1434.0,2506.5,19.53,31.61,44.15,1698.03,1931.27,1028700.9,399861.0,0.39,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,BOSCHLTD,Automobile and Auto Components,37740.0,2.15,28610.0,41945.0,31.91,10.03,59.32,34428.8,36939.05,27495.95,25058.0,0.91,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPORTKING,Unknown,147.81,-1.67,78.17,160.3,89.09,7.79,56.61,131.16,108.62,458913.6,168911.0,0.37,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SMSPHARMA,Unknown,400.4,0.23,207.42,447.8,93.04,10.59,47.99,398.72,317.55,249213.1,111626.0,0.45,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SNOWMAN,Unknown,38.26,-0.67,30.5,63.68,25.44,39.92,42.21,38.21,44.41,188260.3,146427.0,0.78,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,SOLEX,Unknown,1316.5,5.24,795.45,1985.0,65.5,33.68,57.78,1118.85,1316.48,70994.9,70698.0,1.0,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOMATEX,Unknown,105.28,-0.99,41.51,161.25,153.63,34.71,46.82,103.3,104.62,29951.95,11043.0,0.37,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CCL,Fast Moving Consumer Goods,1116.3,0.4,716.87,1217.5,55.72,8.31,50.27,1088.7,969.84,300337.0,150891.0,0.5,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,CEIGALL,Unknown,345.4,-2.91,222.61,386.4,55.16,10.61,57.44,303.08,271.61,914556.5,584131.0,0.64,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPARC,Unknown,163.65,-3.78,108.0,204.4,51.53,19.94,60.78,136.99,137.15,3617732.75,1199582.0,0.33,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPECTRUM,Unknown,1444.3,5.88,1050.0,1800.0,37.55,19.76,66.5,1321.69,1336.46,17386.1,14113.0,0.81,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPIC,Unknown,66.71,-0.98,55.1,125.79,21.07,46.97,44.92,65.91,82.15,448889.0,524503.0,1.17,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,CAPACITE,Unknown,231.7,-1.97,180.0,372.6,28.72,37.82,40.24,231.47,262.58,261898.9,217457.0,0.83,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,BODALCHEM,Unknown,67.82,-0.72,42.81,81.49,58.42,16.78,53.95,59.35,58.61,310363.6,179481.0,0.58,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GOKULAGRO,Unknown,240.04,-1.15,119.21,249.92,101.36,3.95,70.07,201.59,182.93,2276382.15,477748.0,0.21,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GOLDIAM,Unknown,378.6,-1.34,265.0,448.65,42.87,15.61,49.01,348.49,359.32,606433.9,385897.0,0.64,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GOODLUCK,Unknown,1329.0,0.49,789.77,1475.0,68.28,9.9,59.66,1152.18,1139.2,164604.7,122208.0,0.74,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GLENMARK,Healthcare,2325.9,-0.63,1366.65,2474.0,70.19,5.99,53.42,2230.35,2041.88,718523.2,257072.0,0.36,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GLOBAL,Unknown,105.02,-0.88,54.93,121.9,91.19,13.85,50.26,101.49,82.56,137932.25,73173.0,0.53,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PHOENIXLTD,Realty,1738.5,-1.24,1400.25,1993.0,24.16,12.77,48.11,1678.08,1674.37,435588.75,173908.0,0.4,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PIDILITIND,Chemicals,1467.7,-1.09,1259.0,1574.95,16.58,6.81,60.89,1380.02,1462.19,1097240.0,909039.0,0.83,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PARADEEP,Chemicals,120.46,-2.17,99.7,233.32,20.82,48.37,43.28,119.68,156.34,8421758.05,4145591.0,0.49,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,PARAS,Unknown,753.4,-3.8,580.5,971.75,29.78,22.47,45.13,725.83,693.37,1940255.1,1621134.0,0.84,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,PARKHOTELS,Unknown,119.09,-2.4,95.1,172.66,25.23,31.03,43.85,117.41,135.39,305461.65,149999.0,0.49,Bullish,40,"RSI weak/oversold, Above 50 DMA"
16.05.2026 at 07:45 AM IST,GPTHEALTH,Unknown,141.55,0.76,115.0,183.71,23.09,22.95,59.55,130.94,141.25,108946.5,113521.0,1.04,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GVT&D,Capital Goods,4342.6,0.11,1727.04,4849.0,151.45,10.44,51.63,4054.43,3264.95,655382.95,293994.0,0.45,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GPTINFRA,Unknown,116.45,0.63,96.22,146.36,21.02,20.44,53.7,111.33,111.75,144363.85,114725.0,0.79,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRANULES,Healthcare,736.2,0.12,432.6,761.4,70.18,3.31,68.78,647.21,571.7,1656300.75,659537.0,0.4,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRAVITA,Metals & Mining,1688.1,-0.22,1266.9,2170.0,33.25,22.21,54.59,1549.67,1665.15,281754.9,187677.0,0.67,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRINDWELL,Unknown,1859.9,3.68,1329.0,1871.7,39.95,0.63,76.29,1554.16,1585.33,158004.65,126333.0,0.8,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GODAVARIB,Unknown,298.55,0.32,183.5,353.0,62.7,15.42,43.07,307.18,279.93,327399.2,131552.0,0.4,Bearish,40,"RSI weak/oversold, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRSE,Capital Goods,2685.9,-0.72,1963.7,3513.72,36.78,23.56,46.25,2570.02,2539.62,2915718.7,1375094.0,0.47,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GRWRHITECH,Unknown,5403.4,-0.76,2671.62,5560.0,102.25,2.82,69.81,4090.83,3561.59,180814.1,71400.0,0.39,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GTLINFRA,Unknown,1.35,-1.46,0.96,2.17,40.63,37.79,57.64,1.17,1.3,79893573.95,62652743.0,0.78,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GUJALKALI,Unknown,702.9,0.16,409.15,815.0,71.8,13.75,50.22,621.24,553.23,565123.0,126305.0,0.22,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,GPIL,Capital Goods,287.9,-0.47,174.51,312.75,64.97,7.95,47.22,279.88,254.95,2298296.75,1091931.0,0.48,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,STARHEALTH,Financial Services,501.7,-1.05,402.6,586.25,24.62,14.42,48.01,484.03,467.12,781649.4,128023.0,0.16,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOTL,Unknown,409.2,-0.88,285.8,472.95,43.18,13.48,61.5,358.8,377.95,214792.1,39269.0,0.18,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SOUTHBANK,Unknown,38.83,0.88,25.81,46.84,50.45,17.1,47.04,38.54,36.62,14867909.6,8092133.0,0.54,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPAL,Unknown,781.65,-0.49,600.0,937.24,30.28,16.6,48.66,750.25,735.03,30595.6,17952.0,0.59,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,SPANDANA,Unknown,261.4,-0.79,181.1,305.9,44.34,14.55,59.16,227.54,248.85,776877.2,123500.0,0.16,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BHARATFORG,Automobile and Auto Components,1913.1,-1.84,1099.24,2044.0,74.04,6.4,54.28,1822.5,1474.75,1482736.3,822275.0,0.55,Bullish,40,"Above 50 DMA, Above 200 DMA"
16.05.2026 at 07:45 AM IST,BHARATGEAR,Unknown,111.13,0.32,77.5,154.2,43.39,27.93,53.03,103.41,105.83,48801.35,8502.0,0.17,Bullish,40,"Above 50 DMA, Above 200 DMA"
