scan_time,symbol,sector,industry,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons
28.08.2026 at 01:52 AM IST,ZUARI,Unknown,Unknown,234.3,0.99,175.1,386.45,33.81,39.37,60.86,230.18,245.28,132577.35,145214.0,1.1,Bullish,15,20,0,5,15,25,25,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,AMNPLST,Unknown,Unknown,189.28,0.83,127.0,250.0,49.04,24.29,45.67,194.79,181.7,8362.45,2458.0,0.29,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,DIFFNKG,Unknown,Unknown,388.8,-0.83,215.99,452.2,80.01,14.02,47.0,396.04,322.0,248681.8,46186.0,0.19,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,AMBIKCO,Unknown,Unknown,1639.2,0.58,1101.0,1931.0,48.88,15.11,45.08,1705.46,1454.81,29192.55,4001.0,0.14,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,POWERMECH,Unknown,Unknown,2513.3,0.4,1717.7,3233.59,46.32,22.28,48.08,2608.81,2360.96,71346.9,32967.0,0.46,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,POWERINDIA,Capital Goods,Unknown,33125.0,-0.53,16107.15,38775.74,105.65,14.57,46.75,33413.06,27292.34,127827.6,43775.0,0.34,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,POLYCAB,Capital Goods,Unknown,9060.0,-0.42,6631.53,10126.0,36.62,10.53,45.91,9301.81,8256.77,251771.95,239534.0,0.95,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,DIGITIDE,Unknown,Unknown,101.83,1.92,69.9,209.5,45.68,51.39,54.84,98.52,105.5,386550.15,497677.0,1.29,Bullish,15,20,0,5,15,25,25,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,KAJARIACER,Consumer Durables,Unknown,1209.5,-0.36,869.6,1285.37,39.09,5.9,48.82,1211.6,1077.93,280245.05,97911.0,0.35,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,DDEVPLSTIK,Unknown,Unknown,276.25,0.07,185.15,359.35,49.2,23.12,47.62,279.6,268.48,225269.5,39368.0,0.17,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,DEEDEV,Unknown,Unknown,637.0,-1.67,183.0,760.0,248.09,16.18,46.94,666.31,409.8,166063.95,106385.0,0.64,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,DEEPAKFERT,Chemicals,Unknown,1479.3,1.32,860.53,1669.61,71.91,11.4,45.72,1542.79,1284.87,488790.8,190453.0,0.39,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,JITFINFRA,Unknown,Unknown,321.55,0.94,222.35,478.0,44.61,32.73,46.74,330.66,309.54,29730.95,16379.0,0.55,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,BETA,Unknown,Unknown,2261.0,-1.15,990.1,2807.9,128.36,19.48,45.76,2278.0,1638.48,40059.0,18297.0,0.46,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,BHANDARI,Unknown,Unknown,3.01,-0.99,2.0,5.25,50.5,42.67,56.19,2.94,3.39,122538.8,129667.0,1.06,Bullish,15,20,0,5,15,25,25,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,THANGAMAYL,Unknown,Unknown,5495.5,1.83,1934.09,7430.0,184.14,26.04,47.7,5876.89,4263.9,243494.3,59999.0,0.25,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,BELLACASA,Unknown,Unknown,239.22,7.1,214.68,497.35,11.43,51.9,53.35,244.0,292.84,12319.55,15814.0,1.28,Bearish,0,20,15,5,15,25,25,"Healthy RSI momentum, Close to 52W low with recovery potential, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,PHOENIXLTD,Realty,Unknown,1924.1,-0.31,1465.6,2169.8,31.28,11.32,46.45,1974.83,1798.82,387474.9,295329.0,0.76,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,KIRLFER,Unknown,Unknown,448.3,1.31,405.4,509.73,10.58,12.05,49.77,460.27,,157815.2,54403.0,0.34,Bearish,0,10,15,0,0,25,25,"RSI recovering zone, Close to 52W low with recovery potential"
28.08.2026 at 01:52 AM IST,KIRLOSBROS,Unknown,Unknown,1900.7,0.09,1329.94,2180.91,42.92,12.85,49.24,1915.79,1692.32,79666.75,17308.0,0.22,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,IOC,Oil Gas & Consumable Fuels,Unknown,139.48,0.35,129.07,184.96,8.07,24.59,51.44,139.81,149.42,8545101.4,6514034.0,0.76,Bearish,0,20,20,0,15,25,25,"Healthy RSI momentum, Near 52W low with non-crashing RSI, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,AFIL,Unknown,Unknown,9.5,-3.06,3.92,11.1,142.35,14.41,48.86,9.74,8.14,806057.05,801159.0,0.99,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,REFEX,Unknown,Unknown,296.85,2.36,187.4,413.68,58.4,28.24,45.58,319.23,277.25,379771.1,334382.0,0.88,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,BANSALWIRE,Unknown,Unknown,320.5,0.74,222.5,374.0,44.04,14.3,49.18,323.77,300.3,136591.5,53352.0,0.39,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,BCPL,Unknown,Unknown,69.81,-0.04,59.27,90.89,17.77,23.19,46.17,71.34,,11303.8,6877.0,0.61,Bearish,0,10,15,0,0,25,25,"RSI recovering zone, Close to 52W low with recovery potential"
28.08.2026 at 01:52 AM IST,BATAINDIA,Consumer Durables,Unknown,685.55,0.12,577.4,1223.99,18.73,43.99,47.51,679.99,751.86,740612.65,124114.0,0.17,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,INOXINDIA,Unknown,Unknown,1926.7,1.41,1066.92,2119.8,80.59,9.11,49.65,1935.53,1438.76,144706.4,116625.0,0.81,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,TEXINFRA,Unknown,Unknown,110.13,-0.1,82.5,118.0,33.49,6.67,47.93,111.57,101.47,131886.2,118963.0,0.9,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,APEX,Unknown,Unknown,382.5,-1.7,207.06,514.5,84.73,25.66,45.3,394.81,372.75,692876.65,129048.0,0.19,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,HAVELLS,Consumer Durables,Unknown,1258.7,-0.82,1123.6,1608.14,12.02,21.73,49.18,1227.72,1297.17,849991.75,455405.0,0.54,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ANTELOPUS,Unknown,Unknown,792.05,0.69,357.0,933.65,121.86,15.17,45.52,819.82,633.16,146368.85,70230.0,0.48,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,CAMPUS,Unknown,Unknown,225.17,-0.4,213.74,294.65,5.35,23.58,52.48,225.78,244.72,788578.5,293052.0,0.37,Bearish,0,20,20,0,15,25,25,"Healthy RSI momentum, Near 52W low with non-crashing RSI, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ADVENTHTL,Unknown,Unknown,138.48,-2.36,120.02,345.05,15.38,59.87,46.27,143.64,,171359.9,167627.0,0.98,Bearish,0,10,15,0,0,25,25,"RSI recovering zone, Close to 52W low with recovery potential"
28.08.2026 at 01:52 AM IST,ADVAIT,Unknown,Unknown,2147.7,4.18,1351.0,2485.0,58.97,13.57,48.77,2217.33,,70172.0,367514.0,5.24,Bearish,0,10,0,15,0,25,25,"RSI recovering zone, Strong volume expansion"
28.08.2026 at 01:52 AM IST,SHIVAMILLS,Unknown,Unknown,60.48,-1.48,43.01,77.01,40.62,21.46,47.99,61.26,59.72,2756.1,215.0,0.08,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SHREDIGCEM,Unknown,Unknown,75.28,0.55,53.9,100.8,39.67,25.32,61.7,73.7,76.12,75179.95,86534.0,1.15,Bullish,15,20,0,5,15,25,25,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,EPACKPEB,Unknown,Unknown,232.15,-1.67,132.17,344.0,75.65,32.51,45.06,249.01,228.56,1769418.05,217850.0,0.12,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,TPLPLASTEH,Unknown,Unknown,77.6,-1.42,50.01,90.33,55.17,14.09,48.17,77.71,68.9,139713.1,111457.0,0.8,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,LLOYDSENGG,Unknown,Unknown,88.51,3.24,37.3,99.48,137.31,11.02,47.66,88.85,63.34,12287957.3,5665352.0,0.46,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,EQUITASBNK,Unknown,Unknown,75.23,0.23,50.0,83.9,50.46,10.33,47.69,76.79,67.91,2009964.6,1480965.0,0.74,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SCI,Services,Unknown,288.5,0.14,193.0,368.75,49.48,21.76,46.77,293.48,265.17,2974480.3,1463356.0,0.49,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SDBL,Unknown,Unknown,72.62,-0.15,61.8,142.6,17.51,49.07,49.47,71.35,86.41,698226.95,209779.0,0.3,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,SELMC,Unknown,Unknown,27.9,0.65,26.0,43.36,7.31,35.65,50.16,28.34,30.02,6035.75,1157.0,0.19,Bearish,0,20,20,0,15,25,25,"Healthy RSI momentum, Near 52W low with non-crashing RSI, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,OMNI,Unknown,Unknown,578.15,0.2,176.25,764.85,228.03,24.41,49.81,560.49,,2546639.25,651393.0,0.26,Bullish,15,10,0,0,0,25,25,"Above 50 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,EMBDL,Unknown,Unknown,62.18,-0.88,39.46,105.7,57.58,41.17,47.87,62.8,62.07,2419224.85,832159.0,0.34,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,ELIN,Unknown,Unknown,100.27,2.09,93.65,234.0,7.07,57.15,49.22,101.42,130.36,245180.95,335886.0,1.37,Bearish,0,10,20,10,15,25,25,"RSI recovering zone, Near 52W low with non-crashing RSI, Volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,TALBROAUTO,Unknown,Unknown,407.1,-0.56,219.9,451.6,85.13,9.85,46.54,407.31,315.63,224602.55,118236.0,0.53,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,IBULLSLTD,Unknown,Unknown,27.03,-0.22,8.9,32.5,203.71,16.83,47.12,28.19,18.84,11262444.3,5592070.0,0.5,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SATIA,Unknown,Unknown,58.69,1.47,50.8,85.79,15.53,31.59,46.3,58.47,62.79,78329.6,49067.0,0.63,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,SANSTAR,Unknown,Unknown,110.15,2.06,74.3,137.49,48.25,19.89,49.36,113.59,98.19,298946.55,171481.0,0.57,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,ORTINGLOBE,Unknown,Unknown,15.35,1.52,10.66,21.3,44.0,27.93,47.64,15.88,14.96,17614.55,11876.0,0.67,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,UMESLTD,Unknown,Unknown,5.61,-0.36,3.88,7.14,44.59,21.43,48.04,5.69,5.37,36232.8,16780.0,0.46,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,NOCIL,Unknown,Unknown,165.1,0.71,124.15,202.61,32.98,18.51,49.27,169.05,159.53,1117384.55,260323.0,0.23,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,NITCO,Unknown,Unknown,96.67,0.93,64.0,126.0,51.05,23.28,46.89,104.3,91.81,1698253.15,1252771.0,0.74,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,HOMEFIRST,Financial Services,Unknown,1183.7,-0.64,889.54,1311.57,33.07,9.75,48.68,1192.39,1124.96,126002.25,90856.0,0.72,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,HINDOILEXP,Unknown,Unknown,158.11,-0.29,117.5,188.65,34.56,16.19,49.53,158.87,152.99,508406.75,434477.0,0.85,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,AUTOIND,Unknown,Unknown,88.99,-0.54,48.35,104.0,84.05,14.43,47.2,89.51,76.58,143226.75,115185.0,0.8,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,AROGRANITE,Unknown,Unknown,25.49,2.95,18.67,45.63,36.53,44.14,54.07,25.35,27.21,11301.65,12303.0,1.09,Bullish,15,20,0,5,15,25,25,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ASTRAMICRO,Unknown,Unknown,1698.7,-0.54,851.0,1960.0,99.61,13.33,47.42,1748.27,1212.93,632092.6,212880.0,0.34,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,NACLIND,Unknown,Unknown,177.61,-2.22,112.62,285.8,57.71,37.86,46.19,196.61,167.92,602413.05,282890.0,0.47,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SURYALAXMI,Unknown,Unknown,57.92,2.8,43.0,69.8,34.7,17.02,49.43,58.84,57.68,5647.8,4888.0,0.87,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,MANGALAM,Unknown,Unknown,31.41,-4.35,22.8,82.36,37.76,61.86,67.87,28.02,31.66,48447.4,93998.0,1.94,Bullish,15,20,0,10,20,25,25,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Below 200 DMA risk, Very far from 52W high"
28.08.2026 at 01:52 AM IST,CHEMBOND,Unknown,Unknown,172.12,0.95,104.03,207.75,65.46,17.15,46.93,178.18,160.02,6054.9,5609.0,0.93,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,MALLCOM,Unknown,Unknown,979.75,-3.64,929.0,1520.0,5.46,35.54,46.65,1017.87,1090.14,2510.55,4030.0,1.61,Bearish,0,10,20,10,15,25,25,"RSI recovering zone, Near 52W low with non-crashing RSI, Volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,GROWW,Financial Services,Unknown,196.24,-3.33,112.0,227.2,75.21,13.63,48.93,199.04,,34661205.3,195088475.0,5.63,Bearish,0,10,0,15,0,25,25,"RSI recovering zone, Strong volume expansion"
28.08.2026 at 01:52 AM IST,SYNGENE,Healthcare,Unknown,411.15,1.17,375.25,677.03,9.57,39.27,52.67,415.78,485.09,1675380.45,567950.0,0.34,Bearish,0,20,20,0,15,25,25,"Healthy RSI momentum, Near 52W low with non-crashing RSI, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ASHIANA,Unknown,Unknown,368.7,0.94,268.64,435.9,37.25,15.42,45.47,379.29,333.14,50632.45,36785.0,0.73,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SICAGEN,Unknown,Unknown,54.96,0.29,24.35,74.06,125.71,25.79,48.66,54.13,,194371.5,35697.0,0.18,Bullish,15,10,0,0,0,25,25,"Above 50 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,CARBORUNIV,Capital Goods,Unknown,1105.7,-0.09,733.45,1303.79,50.75,15.19,48.92,1115.38,940.98,253554.3,106839.0,0.42,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,CAPLIPOINT,Healthcare,Unknown,2516.3,1.8,1497.33,2699.0,68.05,6.77,48.65,2553.81,2018.19,94182.3,59944.0,0.64,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,NDLVENTURE,Unknown,Unknown,123.17,1.08,80.0,140.0,53.96,12.02,46.64,127.82,112.59,37178.95,18090.0,0.49,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,CEATLTD,Automobile and Auto Components,Unknown,3584.3,1.45,3004.33,4393.16,19.3,18.41,49.93,3579.7,3584.86,80206.4,43805.0,0.55,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,EXICOM,Unknown,Unknown,155.21,-1.37,75.6,182.9,105.3,15.14,47.65,162.08,124.83,1350143.55,416681.0,0.31,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,EXXARO,Unknown,Unknown,6.16,0.49,5.99,10.33,2.84,40.37,46.51,6.41,7.11,294911.1,429104.0,1.46,Bearish,0,10,20,10,15,25,25,"RSI recovering zone, Near 52W low with non-crashing RSI, Volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,VTL,Textiles,Unknown,602.9,0.26,382.75,688.0,57.52,12.37,47.91,622.27,541.84,344677.95,132158.0,0.38,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,UCOBANK,Financial Services,Unknown,26.19,0.54,21.86,33.64,19.83,22.14,51.13,26.46,27.08,3157080.75,3611760.0,1.14,Bearish,0,20,15,5,15,25,25,"Healthy RSI momentum, Close to 52W low with recovery potential, Normal volume support, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ARFIN,Unknown,Unknown,84.21,-0.37,31.94,106.2,163.66,20.71,45.44,88.02,80.29,1427073.8,932633.0,0.65,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,APOLLOHOSP,Healthcare,Unknown,8766.5,-1.38,6679.85,9039.48,31.24,3.02,48.92,8779.17,7841.08,411145.35,150629.0,0.37,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,MAYURUNIQ,Unknown,Unknown,747.45,0.28,467.56,899.99,59.86,16.95,45.34,791.49,616.58,124250.55,48459.0,0.39,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,APOLLO,Unknown,Unknown,388.0,-0.42,179.5,466.5,116.16,16.83,47.39,399.4,304.3,4612627.95,4551120.0,0.99,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,MARKOLINES,Unknown,Unknown,171.83,-0.07,131.65,191.75,30.52,10.39,45.67,174.48,160.54,156330.95,155498.0,0.99,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,SPLPETRO,Chemicals,Unknown,708.3,1.15,457.27,965.13,54.9,26.61,49.31,718.66,672.99,85031.65,49749.0,0.59,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,GESHIP,Services,Unknown,1332.2,-0.77,894.22,1766.73,48.98,24.6,48.33,1377.75,1308.62,1254403.0,604972.0,0.48,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,GOCLCORP,Unknown,Unknown,397.4,0.43,223.35,459.9,77.93,13.59,45.15,407.45,326.13,155192.25,39853.0,0.26,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,STUDDS,Unknown,Unknown,451.35,0.13,412.3,600.0,9.47,24.77,54.33,453.76,491.19,61213.0,17926.0,0.29,Bearish,0,20,20,0,15,25,25,"Healthy RSI momentum, Near 52W low with non-crashing RSI, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,SUKHJITS,Unknown,Unknown,161.53,1.1,136.42,229.62,18.41,29.65,49.84,165.92,169.42,16650.4,74316.0,4.46,Bearish,0,10,15,15,15,25,25,"RSI recovering zone, Close to 52W low with recovery potential, Strong volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,GALAPREC,Unknown,Unknown,1040.6,-3.34,671.2,1260.0,55.04,17.41,46.32,1109.01,862.91,55620.45,52906.0,0.95,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,ALICON,Unknown,Unknown,691.65,-0.88,578.2,1018.83,19.62,32.11,45.44,677.37,727.59,65529.8,19034.0,0.29,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,FRACTAL,Unknown,Unknown,829.55,-0.56,733.7,1118.0,13.06,25.8,48.88,852.62,,338492.75,226197.0,0.67,Bearish,0,10,15,0,0,25,25,"RSI recovering zone, Close to 52W low with recovery potential"
28.08.2026 at 01:52 AM IST,SUMIT,Unknown,Unknown,51.21,-0.99,31.74,104.0,61.34,50.76,47.56,49.13,53.15,43977.35,115453.0,2.63,Bullish,15,10,0,15,15,25,25,"Above 50 DMA, RSI recovering zone, Strong volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ACCELYA,Unknown,Unknown,1131.8,-0.26,1012.4,1437.28,11.79,21.25,46.3,1129.7,1187.55,4944.35,3279.0,0.66,Bullish,15,10,15,0,15,25,25,"Above 50 DMA, RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,ABDL,Fast Moving Consumer Goods,Unknown,613.7,-3.12,378.82,711.7,62.0,13.77,49.37,628.78,558.68,378595.35,249704.0,0.66,Bearish,15,10,0,0,0,25,25,"Above 200 DMA, RSI recovering zone"
28.08.2026 at 01:52 AM IST,WILLAMAGOR,Unknown,Unknown,24.05,-1.72,21.11,37.5,13.93,35.87,39.16,25.86,27.74,3326.95,7688.0,2.31,Bearish,0,8,15,15,15,23,23,"Weak but watchable RSI, Close to 52W low with recovery potential, Strong volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,WEWORK,Unknown,Unknown,678.3,0.5,420.0,794.5,61.5,14.63,40.3,702.16,595.38,256022.95,168601.0,0.66,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,RPGLIFE,Unknown,Unknown,2592.7,0.32,1716.04,3082.0,51.09,15.88,41.57,2638.17,2247.28,13868.35,3847.0,0.28,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,SAGARDEEP,Unknown,Unknown,23.64,-0.08,20.81,31.48,13.6,24.9,42.96,24.48,24.9,9911.75,24908.0,2.51,Bearish,0,8,15,15,15,23,23,"Weak but watchable RSI, Close to 52W low with recovery potential, Strong volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,GMRP&UI,Unknown,Unknown,95.06,-1.09,89.0,136.95,6.81,30.59,41.21,98.37,106.56,847404.7,1365434.0,1.61,Bearish,0,8,20,10,15,23,23,"Weak but watchable RSI, Near 52W low with non-crashing RSI, Volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,EIEL,Unknown,Unknown,200.69,3.07,134.71,276.1,48.98,27.31,42.98,217.14,195.44,914326.8,688902.0,0.75,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,PRIVISCL,Unknown,Unknown,3458.4,0.39,2187.76,3774.71,58.08,8.38,40.13,3590.06,3178.89,80712.7,27231.0,0.34,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,AVANTEL,Unknown,Unknown,156.94,-0.53,116.9,214.73,34.25,26.91,38.1,168.81,156.16,680283.7,659725.0,0.97,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,TRITURBINE,Capital Goods,Unknown,574.4,0.31,428.35,787.6,34.1,27.07,38.5,626.26,560.09,745664.45,219909.0,0.29,Bearish,15,8,0,0,0,23,23,"Above 200 DMA, Weak but watchable RSI"
28.08.2026 at 01:52 AM IST,NCLIND,Unknown,Unknown,181.85,4.43,147.5,216.55,23.29,16.03,58.72,183.13,184.86,72917.15,107063.0,1.47,Bearish,0,20,8,10,15,23,23,"Healthy RSI momentum, Within 30% of 52W low, Volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,HMAAGRO,Unknown,Unknown,20.96,-0.85,20.0,34.24,4.8,38.79,42.33,21.78,25.16,3057232.25,4765001.0,1.56,Bearish,0,8,20,10,15,23,23,"Weak but watchable RSI, Near 52W low with non-crashing RSI, Volume expansion, Below 200 DMA risk"
