relative_scan_time,symbol,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector,industry,sector_rank,sector_count,sector_rank_pct
10.09.2026 at 02:35 PM IST,INDUSTOWER,-2.82,-6.15,-8.85,,,,0,0,0,0,,Communication Services,Telecom Services,13.0,63,20.63
10.09.2026 at 02:35 PM IST,TNTELE,-2.61,-3.03,2.28,,,,0,0,0,10,Positive 6M return,Technology,Communication Equipment,12.0,153,7.84
10.09.2026 at 02:35 PM IST,NAGREEKCAP,-1.64,-18.52,-5.15,,,,0,0,0,0,,Financial Services,Asset Management,16.0,215,7.44
10.09.2026 at 02:35 PM IST,TATASTEEL,0.49,-5.23,3.31,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Basic Materials,Steel,13.0,326,3.99
10.09.2026 at 02:35 PM IST,TRU,-3.42,-25.22,-36.14,,,,0,0,0,0,,Financial Services,Credit Services,16.0,215,7.44
10.09.2026 at 02:35 PM IST,PARKHOSPS,0.55,4.45,46.79,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Healthcare,Medical Care Facilities,4.0,147,2.72
10.09.2026 at 02:35 PM IST,PENINLAND,-0.44,5.5,-2.48,,,,0,0,0,10,Positive 3M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,ALLTIME,-3.94,-17.35,0.0,,,,0,0,0,0,,Consumer Defensive,Household & Personal Products,15.0,138,10.87
10.09.2026 at 02:35 PM IST,LOVABLE,-1.67,2.14,5.73,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Apparel Manufacturing,12.0,372,3.23
10.09.2026 at 02:35 PM IST,DRCSYSTEMS,-0.31,-10.23,-6.33,,,,0,0,0,0,,Technology,Information Technology Services,14.0,153,9.15
10.09.2026 at 02:35 PM IST,SPMLINFRA,-7.03,-8.45,-5.14,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,CREST,-1.25,-3.91,4.73,,,,0,0,0,10,Positive 6M return,Financial Services,Financial Conglomerates,14.0,215,6.51
10.09.2026 at 02:35 PM IST,PYRAMID,-9.79,-8.35,3.45,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Packaging & Containers,15.0,372,4.03
10.09.2026 at 02:35 PM IST,DNAMEDIA,-6.62,-13.01,-24.4,,,,0,0,0,0,,Communication Services,Publishing,13.0,63,20.63
10.09.2026 at 02:35 PM IST,BIKAJI,-6.78,-13.67,-8.15,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,ZEEMEDIA,7.55,-10.37,-3.87,,,,0,0,0,8,Positive 1M return,Communication Services,Broadcasting,12.0,63,19.05
10.09.2026 at 02:35 PM IST,ACCELYA,-2.31,0.24,-8.69,,,,0,0,0,10,Positive 3M return,Technology,Information Technology Services,12.0,153,7.84
10.09.2026 at 02:35 PM IST,ZAGGLE,-8.66,-13.04,-17.97,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,STANLEY,-5.01,-5.21,-13.05,,,,0,0,0,0,,Consumer Cyclical,"Furnishings, Fixtures & Appliances",17.0,372,4.57
10.09.2026 at 02:35 PM IST,ADVENTHTL,-7.88,-5.72,-22.61,,,,0,0,0,0,,Consumer Cyclical,Lodging,17.0,372,4.57
10.09.2026 at 02:35 PM IST,HATHWAY,-4.31,-8.92,1.69,,,,0,0,0,10,Positive 6M return,Communication Services,Entertainment,11.0,63,17.46
10.09.2026 at 02:35 PM IST,STCINDIA,-3.54,-8.97,3.35,,,,0,0,0,10,Positive 6M return,Industrials,Conglomerates,15.0,414,3.62
10.09.2026 at 02:35 PM IST,HINDPETRO,-6.25,-8.33,-0.11,,,,0,0,0,0,,Energy,Oil & Gas Refining & Marketing,9.0,30,30.0
10.09.2026 at 02:35 PM IST,HDFCAMC,-2.47,-7.41,2.17,,,,0,0,0,10,Positive 6M return,Financial Services,Asset Management,14.0,215,6.51
10.09.2026 at 02:35 PM IST,VARDMNPOLY,-6.99,-16.46,-31.85,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,GLFL,-8.72,-16.18,16.06,,,,0,0,0,10,Positive 6M return,Financial Services,Shell Companies,14.0,215,6.51
10.09.2026 at 02:35 PM IST,GLOBALE,0.19,-11.91,0.28,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Consumer Cyclical,Textile Manufacturing,13.0,372,3.49
10.09.2026 at 02:35 PM IST,DANGEE,-4.7,-10.41,-0.7,,,,0,0,0,0,,Consumer Cyclical,Restaurants,17.0,372,4.57
10.09.2026 at 02:35 PM IST,ATAM,-14.2,-24.1,-6.92,,,,0,0,0,0,,Industrials,Specialty Industrial Machinery,17.0,414,4.11
10.09.2026 at 02:35 PM IST,LPDC,-1.89,-5.75,5.59,,,,0,0,0,10,Positive 6M return,Real Estate,Real Estate Services,11.0,67,16.42
10.09.2026 at 02:35 PM IST,LTTS,-7.88,0.41,9.86,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Technology,Information Technology Services,10.0,153,6.54
10.09.2026 at 02:35 PM IST,APOLLOTYRE,-5.63,1.97,1.16,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Parts,12.0,372,3.23
10.09.2026 at 02:35 PM IST,INTELLECT,-2.6,-8.83,3.67,,,,0,0,0,10,Positive 6M return,Technology,Software - Application,12.0,153,7.84
10.09.2026 at 02:35 PM IST,HGINFRA,-11.69,-14.98,-3.67,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,ATUL,-9.16,-4.17,-0.11,,,,0,0,0,0,,Basic Materials,Specialty Chemicals,17.0,326,5.21
10.09.2026 at 02:35 PM IST,ATLANTAA,-15.64,-5.39,-2.31,,,,0,0,0,0,,Industrials,Infrastructure Operations,17.0,414,4.11
10.09.2026 at 02:35 PM IST,TARAPUR,-8.69,-36.38,-49.29,,,,0,0,0,0,,Industrials,Specialty Industrial Machinery,17.0,414,4.11
10.09.2026 at 02:35 PM IST,MAPMYINDIA,-6.41,12.93,-5.0,,,,0,0,0,10,Positive 3M return,Technology,Software - Infrastructure,12.0,153,7.84
10.09.2026 at 02:35 PM IST,DHRUV,-5.29,-17.27,-26.22,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,TREEHOUSE,-2.41,-12.64,-24.85,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,RETAIL,-5.69,-7.02,-21.55,,,,0,0,0,0,,Consumer Defensive,Grocery Stores,15.0,138,10.87
10.09.2026 at 02:35 PM IST,GREENLAM,-2.45,-6.18,3.84,,,,0,0,0,10,Positive 6M return,Basic Materials,Lumber & Wood Production,15.0,326,4.6
10.09.2026 at 02:35 PM IST,RAJPALAYAM,-8.07,-8.99,,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,URJA,-6.04,-12.51,0.0,,,,0,0,0,0,,Technology,Solar,14.0,153,9.15
10.09.2026 at 02:35 PM IST,PRAKASH,1.69,-17.9,-3.11,,,,0,0,0,8,Positive 1M return,Basic Materials,Steel,16.0,326,4.91
10.09.2026 at 02:35 PM IST,PRIMESECU,-5.91,-4.02,0.93,,,,0,0,0,10,Positive 6M return,Financial Services,Capital Markets,14.0,215,6.51
10.09.2026 at 02:35 PM IST,GUJAPOLLO,-4.15,-8.51,-15.18,,,,0,0,0,0,,Industrials,Specialty Industrial Machinery,17.0,414,4.11
10.09.2026 at 02:35 PM IST,ARCHIES,-6.08,-6.62,-9.62,,,,0,0,0,0,,Consumer Cyclical,Specialty Retail,17.0,372,4.57
10.09.2026 at 02:35 PM IST,ECOSMOBLTY,-9.1,-13.05,-15.24,,,,0,0,0,0,,Industrials,Rental & Leasing Services,17.0,414,4.11
10.09.2026 at 02:35 PM IST,UFO,-6.89,-12.18,-5.36,,,,0,0,0,0,,Communication Services,Entertainment,13.0,63,20.63
10.09.2026 at 02:35 PM IST,TVTODAY,-3.44,3.3,-2.34,,,,0,0,0,10,Positive 3M return,Communication Services,Broadcasting,11.0,63,17.46
10.09.2026 at 02:35 PM IST,ASHOKA,-0.74,-14.67,-6.6,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,FDC,-3.85,-10.53,-8.21,,,,0,0,0,0,,Healthcare,Drug Manufacturers - Specialty & Generic,15.0,147,10.2
10.09.2026 at 02:35 PM IST,ESCORTS,-4.57,8.59,-11.72,,,,0,0,0,10,Positive 3M return,Industrials,Farm & Heavy Construction Machinery,15.0,414,3.62
10.09.2026 at 02:35 PM IST,ESSARSHPNG,-17.99,-32.9,-35.49,,,,0,0,0,0,,Industrials,Marine Shipping,17.0,414,4.11
10.09.2026 at 02:35 PM IST,ADVAIT,-3.2,-12.21,29.7,,,,0,0,0,10,Positive 6M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,AEQUS,-8.2,16.39,98.29,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Industrials,Aerospace & Defense,9.0,414,2.17
10.09.2026 at 02:35 PM IST,ARIHANT,-21.6,2.27,,,,,0,0,0,10,Positive 3M return,Real Estate,Real Estate - Development,11.0,67,16.42
10.09.2026 at 02:35 PM IST,PTC,-6.7,-11.2,9.4,,,,0,0,0,10,Positive 6M return,Utilities,Utilities - Independent Power Producers,8.0,38,21.05
10.09.2026 at 02:35 PM IST,PSB,-5.06,-4.67,-5.57,,,,0,0,0,0,,Financial Services,Banks - Regional,16.0,215,7.44
10.09.2026 at 02:35 PM IST,BPCL,-3.56,-2.66,-4.85,,,,0,0,0,0,,Energy,Oil & Gas Refining & Marketing,9.0,30,30.0
10.09.2026 at 02:35 PM IST,ANURAS,1.95,-2.38,-2.82,,,,0,0,0,8,Positive 1M return,Basic Materials,Specialty Chemicals,16.0,326,4.91
10.09.2026 at 02:35 PM IST,CAMS,-7.98,-7.2,8.68,,,,0,0,0,10,Positive 6M return,Technology,Information Technology Services,12.0,153,7.84
10.09.2026 at 02:35 PM IST,LICI,-1.41,1.19,7.64,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Insurance - Life,11.0,215,5.12
10.09.2026 at 02:35 PM IST,EIHAHOTELS,-1.36,-2.84,-6.11,,,,0,0,0,0,,Consumer Cyclical,Lodging,17.0,372,4.57
10.09.2026 at 02:35 PM IST,GKWLIMITED,-6.36,-15.88,-6.33,,,,0,0,0,0,,Industrials,Specialty Business Services,17.0,414,4.11
10.09.2026 at 02:35 PM IST,TIMETECHNO,-9.7,3.03,14.38,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Packaging & Containers,12.0,372,3.23
10.09.2026 at 02:35 PM IST,CAPACITE,-4.46,-10.85,-1.16,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,SWELECTES,-17.27,-9.56,11.9,,,,0,0,0,10,Positive 6M return,Technology,Solar,12.0,153,7.84
10.09.2026 at 02:35 PM IST,TAJGVK,-7.13,0.89,8.85,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Lodging,12.0,372,3.23
10.09.2026 at 02:35 PM IST,MKPL,-4.3,-15.22,-14.5,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,PALASHSECU,-5.78,-10.61,-2.23,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,ANNAPURNA,-15.46,1.08,-17.04,,,,0,0,0,10,Positive 3M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,LEMERITE,-10.62,-19.95,-76.43,,,,0,0,0,0,,Consumer Cyclical,Textile Manufacturing,17.0,372,4.57
10.09.2026 at 02:35 PM IST,MMWL,-10.37,3.96,,,,,0,0,0,10,Positive 3M return,Communication Services,Entertainment,11.0,63,17.46
10.09.2026 at 02:35 PM IST,RSYSTEMS,-1.45,-3.98,-18.17,,,,0,0,0,0,,Technology,Information Technology Services,14.0,153,9.15
10.09.2026 at 02:35 PM IST,HEROMOTOCO,-10.25,5.9,2.34,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Manufacturers,12.0,372,3.23
10.09.2026 at 02:35 PM IST,PFS,-5.48,-11.47,-4.15,,,,0,0,0,0,,Financial Services,Credit Services,16.0,215,7.44
10.09.2026 at 02:35 PM IST,PFC,-6.23,-16.1,-10.87,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,PARKHOTELS,-6.43,-5.74,-4.26,,,,0,0,0,0,,Consumer Cyclical,Lodging,17.0,372,4.57
10.09.2026 at 02:35 PM IST,VIKASLIFE,0.0,-16.67,-3.85,,,,0,0,0,0,,Consumer Defensive,Farm Products,15.0,138,10.87
10.09.2026 at 02:35 PM IST,COCKERILL,-16.59,-13.3,,,,,0,0,0,0,,Industrials,Metal Fabrication,17.0,414,4.11
10.09.2026 at 02:35 PM IST,ROML,-6.22,-7.99,-8.57,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,LIBERTSHOE,-5.56,-3.0,2.79,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Footwear & Accessories,15.0,372,4.03
10.09.2026 at 02:35 PM IST,BANARBEADS,-3.8,9.28,-3.18,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Footwear & Accessories,15.0,372,4.03
10.09.2026 at 02:35 PM IST,BANDHANBNK,-2.65,-20.99,-2.43,,,,0,0,0,0,,Financial Services,Banks - Regional,16.0,215,7.44
10.09.2026 at 02:35 PM IST,AWFIS,-8.96,-17.72,-12.81,,,,0,0,0,0,,Industrials,Rental & Leasing Services,17.0,414,4.11
10.09.2026 at 02:35 PM IST,BALKRISIND,-12.3,9.24,-1.93,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,SNOWMAN,-6.47,-3.16,-0.47,,,,0,0,0,0,,Industrials,Integrated Freight & Logistics,17.0,414,4.11
10.09.2026 at 02:35 PM IST,GATEWAY,-4.94,-5.84,-2.22,,,,0,0,0,0,,Industrials,Integrated Freight & Logistics,17.0,414,4.11
10.09.2026 at 02:35 PM IST,GANGESSECU,-2.15,-6.48,-3.31,,,,0,0,0,0,,Consumer Defensive,Packaged Foods,15.0,138,10.87
10.09.2026 at 02:35 PM IST,GANGAFORGE,-30.43,-36.76,-43.86,,,,0,0,0,0,,Industrials,Metal Fabrication,17.0,414,4.11
10.09.2026 at 02:35 PM IST,DEVX,-1.9,-9.61,-11.97,,,,0,0,0,0,,Real Estate,Real Estate Services,13.0,67,19.4
10.09.2026 at 02:35 PM IST,GMRAIRPORT,-5.52,-9.49,9.02,,,,0,0,0,10,Positive 6M return,Industrials,Airports & Air Services,15.0,414,3.62
10.09.2026 at 02:35 PM IST,MPHASIS,-9.06,4.05,8.12,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Technology,Information Technology Services,10.0,153,6.54
10.09.2026 at 02:35 PM IST,VEEDOL,-6.03,2.98,9.25,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Specialty Chemicals,12.0,326,3.68
10.09.2026 at 02:35 PM IST,OMINFRAL,-5.68,-1.25,-5.68,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,ORIENTELEC,-8.84,-0.72,-0.52,,,,0,0,0,0,,Consumer Cyclical,"Furnishings, Fixtures & Appliances",17.0,372,4.57
10.09.2026 at 02:35 PM IST,ORIENTALTL,-0.2,-20.25,-11.58,,,,0,0,0,0,,Industrials,Building Products & Equipment,17.0,414,4.11
10.09.2026 at 02:35 PM IST,HPIL,-6.51,-5.5,-2.55,,,,0,0,0,0,,Basic Materials,Specialty Chemicals,17.0,326,5.21
10.09.2026 at 02:35 PM IST,SWARAJENG,-1.55,-1.72,4.51,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,DHANUKA,-5.89,-9.27,-1.15,,,,0,0,0,0,,Basic Materials,Agricultural Inputs,17.0,326,5.21
10.09.2026 at 02:35 PM IST,KRITIKA,-3.93,-10.33,-9.12,,,,0,0,0,0,,Unknown,Unknown,14.0,97,14.43
10.09.2026 at 02:35 PM IST,JISLDVREQS,-0.67,-9.24,-6.06,,,,0,0,0,0,,Industrials,Conglomerates,17.0,414,4.11
10.09.2026 at 02:35 PM IST,TRACXN,-2.58,-7.01,-9.58,,,,0,0,0,0,,Technology,Software - Application,14.0,153,9.15
10.09.2026 at 02:35 PM IST,SAMMAANCAP,-7.64,-16.96,6.67,,,,0,0,0,10,Positive 6M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,ICEMAKE,-10.37,-6.25,-11.73,,,,0,0,0,0,,Industrials,Specialty Industrial Machinery,17.0,414,4.11
10.09.2026 at 02:35 PM IST,HLVLTD,-10.5,-20.72,-16.14,,,,0,0,0,0,,Consumer Cyclical,Lodging,17.0,372,4.57
10.09.2026 at 02:35 PM IST,AHLADA,-9.74,-9.97,-14.67,,,,0,0,0,0,,Industrials,Building Products & Equipment,17.0,414,4.11
10.09.2026 at 02:35 PM IST,VASCONEQ,-5.81,-12.5,-11.86,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,NAHARPOLY,-5.56,-5.05,0.73,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Packaging & Containers,15.0,372,4.03
10.09.2026 at 02:35 PM IST,TENNIND,-2.33,-7.54,1.53,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,JKIL,-2.79,5.4,-4.1,,,,0,0,0,10,Positive 3M return,Industrials,Engineering & Construction,15.0,414,3.62
10.09.2026 at 02:35 PM IST,SAIPARENT,-5.63,-9.01,,,,,0,0,0,0,,Healthcare,Drug Manufacturers - General,15.0,147,10.2
10.09.2026 at 02:35 PM IST,ELECON,-4.72,-24.94,7.88,,,,0,0,0,10,Positive 6M return,Industrials,Specialty Industrial Machinery,15.0,414,3.62
10.09.2026 at 02:35 PM IST,VISL,-13.56,51.65,,,,,0,0,0,20,Strong 3M absolute return,Basic Materials,Steel,12.0,326,3.68
10.09.2026 at 02:35 PM IST,NIITMTS,-7.62,6.5,-27.63,,,,0,0,0,10,Positive 3M return,Consumer Defensive,Education & Training Services,13.0,138,9.42
10.09.2026 at 02:35 PM IST,NILAINFRA,-8.82,-14.39,-9.07,,,,0,0,0,0,,Real Estate,Real Estate - Development,13.0,67,19.4
10.09.2026 at 02:35 PM IST,BATAINDIA,-4.93,1.24,-3.53,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Footwear & Accessories,15.0,372,4.03
10.09.2026 at 02:35 PM IST,TCIEXP,-1.28,4.39,4.23,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Integrated Freight & Logistics,12.0,414,2.9
10.09.2026 at 02:35 PM IST,CONTROLPR,1.01,-4.05,-9.0,,,,0,0,0,8,Positive 1M return,Industrials,Business Equipment & Supplies,16.0,414,3.86
10.09.2026 at 02:35 PM IST,TCS,-7.26,0.71,-6.88,,,,0,0,0,10,Positive 3M return,Technology,Information Technology Services,12.0,153,7.84
10.09.2026 at 02:35 PM IST,SALZERELEC,-3.19,-13.1,-8.15,,,,0,0,0,0,,Industrials,Electrical Equipment & Parts,17.0,414,4.11
10.09.2026 at 02:35 PM IST,CCCL,-8.48,-3.78,-9.07,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,EUROBOND,-7.58,-16.36,-8.45,,,,0,0,0,0,,Industrials,Building Products & Equipment,17.0,414,4.11
10.09.2026 at 02:35 PM IST,SAURASHCEM,-8.91,-6.09,-9.95,,,,0,0,0,0,,Basic Materials,Building Materials,17.0,326,5.21
10.09.2026 at 02:35 PM IST,SCODATUBES,-3.3,-1.69,5.01,,,,0,0,0,10,Positive 6M return,Basic Materials,Steel,15.0,326,4.6
10.09.2026 at 02:35 PM IST,SDBL,-0.83,-9.58,-7.57,,,,0,0,0,0,,Consumer Defensive,Beverages - Brewers,15.0,138,10.87
10.09.2026 at 02:35 PM IST,GALLANTT,-6.86,-15.52,5.73,,,,0,0,0,10,Positive 6M return,Basic Materials,Steel,15.0,326,4.6
10.09.2026 at 02:35 PM IST,FORTIS,-2.8,-8.12,3.26,,,,0,0,0,10,Positive 6M return,Healthcare,Medical Care Facilities,13.0,147,8.84
10.09.2026 at 02:35 PM IST,ELPROINTL,-0.6,2.57,,,,,0,0,0,10,Positive 3M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,SURYAROSNI,-2.56,-18.01,-1.51,,,,0,0,0,0,,Basic Materials,Steel,17.0,326,5.21
10.09.2026 at 02:35 PM IST,INDTERRAIN,-8.5,-6.68,-2.18,,,,0,0,0,0,,Consumer Cyclical,Apparel Retail,17.0,372,4.57
10.09.2026 at 02:35 PM IST,NLCINDIA,-1.39,-13.69,4.26,,,,0,0,0,10,Positive 6M return,Utilities,Utilities - Regulated Electric,8.0,38,21.05
10.09.2026 at 02:35 PM IST,SCHAEFFLER,-5.06,-2.82,-1.9,,,,0,0,0,0,,Consumer Cyclical,Auto Parts,17.0,372,4.57
10.09.2026 at 02:35 PM IST,INDOUS,-0.62,-11.16,-19.9,,,,0,0,0,0,,Basic Materials,Agricultural Inputs,17.0,326,5.21
10.09.2026 at 02:35 PM IST,CENTURYPLY,-3.72,-2.12,7.36,,,,0,0,0,10,Positive 6M return,Basic Materials,Lumber & Wood Production,15.0,326,4.6
10.09.2026 at 02:35 PM IST,KFINTECH,-2.79,6.21,2.55,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Technology,Software - Application,10.0,153,6.54
10.09.2026 at 02:35 PM IST,TIPSFILMS,-12.44,-6.11,-2.71,,,,0,0,0,0,,Communication Services,Entertainment,13.0,63,20.63
10.09.2026 at 02:35 PM IST,CESC,-5.64,-9.31,-3.85,,,,0,0,0,0,,Utilities,Utilities - Regulated Electric,10.0,38,26.32
10.09.2026 at 02:35 PM IST,KOKUYOCMLN,-3.81,-9.46,1.18,,,,0,0,0,10,Positive 6M return,Industrials,Business Equipment & Supplies,15.0,414,3.62
10.09.2026 at 02:35 PM IST,KOTHARIPRO,-6.16,-4.39,3.66,,,,0,0,0,10,Positive 6M return,Industrials,Conglomerates,15.0,414,3.62
10.09.2026 at 02:35 PM IST,COROMANDEL,-5.9,-1.68,-2.77,,,,0,0,0,0,,Basic Materials,Agricultural Inputs,17.0,326,5.21
10.09.2026 at 02:35 PM IST,CINEVISTA,-5.83,-5.83,-8.44,,,,0,0,0,0,,Communication Services,Entertainment,13.0,63,20.63
10.09.2026 at 02:35 PM IST,KEYFINSERV,-1.89,0.54,-6.13,,,,0,0,0,10,Positive 3M return,Financial Services,Capital Markets,14.0,215,6.51
10.09.2026 at 02:35 PM IST,KAYNES,-7.78,14.53,-4.6,,,,0,0,0,10,Positive 3M return,Unknown,Unknown,12.0,97,12.37
10.09.2026 at 02:35 PM IST,3MINDIA,-8.63,6.11,-1.46,,,,0,0,0,10,Positive 3M return,Industrials,Conglomerates,15.0,414,3.62
10.09.2026 at 02:35 PM IST,ZODIACLOTH,-10.21,-6.91,-5.09,,,,0,0,0,0,,Consumer Cyclical,Apparel Manufacturing,17.0,372,4.57
10.09.2026 at 02:35 PM IST,RADAAN,-5.3,-1.72,1.78,,,,0,0,0,10,Positive 6M return,Communication Services,Entertainment,11.0,63,17.46
10.09.2026 at 02:35 PM IST,RITES,-7.29,2.6,5.86,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Engineering & Construction,12.0,414,2.9
10.09.2026 at 02:35 PM IST,BALAJEE,-5.08,-11.38,-7.34,,,,0,0,0,0,,Consumer Cyclical,Packaging & Containers,17.0,372,4.57
10.09.2026 at 02:35 PM IST,BIOCON,-7.4,-6.5,1.52,,,,0,0,0,10,Positive 6M return,Healthcare,Biotechnology,13.0,147,8.84
10.09.2026 at 02:35 PM IST,FINOPB,-13.88,2.72,-22.24,,,,0,0,0,10,Positive 3M return,Financial Services,Banks - Regional,14.0,215,6.51
10.09.2026 at 02:35 PM IST,MBEL,-3.23,-15.55,-7.62,,,,0,0,0,0,,Industrials,Engineering & Construction,17.0,414,4.11
10.09.2026 at 02:35 PM IST,GOYALALUM,-2.36,-9.61,-2.66,,,,0,0,0,0,,Basic Materials,Aluminum,17.0,326,5.21
10.09.2026 at 02:35 PM IST,EUROPRATIK,-13.63,-5.36,4.18,,,,0,0,0,10,Positive 6M return,Basic Materials,Building Materials,15.0,326,4.6
10.09.2026 at 02:35 PM IST,SUBROS,-7.05,-1.38,1.92,,,,0,0,0,10,Positive 6M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,DIGITIDE,-14.07,5.38,2.93,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Specialty Business Services,12.0,414,2.9
10.09.2026 at 02:35 PM IST,SHIVAMAUTO,-0.29,1.78,-0.23,,,,0,0,0,10,Positive 3M return,Consumer Cyclical,Auto Parts,15.0,372,4.03
10.09.2026 at 02:35 PM IST,NKIND,-4.37,-11.3,-11.33,,,,0,0,0,0,,Consumer Defensive,Household & Personal Products,15.0,138,10.87
10.09.2026 at 02:35 PM IST,ORCHASP,-2.03,-24.48,-27.5,,,,0,0,0,0,,Technology,Software - Application,14.0,153,9.15
10.09.2026 at 02:35 PM IST,RESPONIND,1.32,-3.33,4.16,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Basic Materials,Specialty Chemicals,13.0,326,3.99
10.09.2026 at 02:35 PM IST,KHANDSE,-0.29,-5.16,-0.52,,,,0,0,0,0,,Financial Services,Capital Markets,16.0,215,7.44
10.09.2026 at 02:35 PM IST,SUVIDHAA,-5.51,-10.11,-14.89,,,,0,0,0,0,,Technology,Information Technology Services,14.0,153,9.15
10.09.2026 at 02:35 PM IST,INOXGREEN,-5.04,-7.79,16.65,,,,0,0,0,10,Positive 6M return,Utilities,Utilities - Renewable,8.0,38,21.05
10.09.2026 at 02:35 PM IST,LAXMIDENTL,1.29,-10.54,10.46,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Healthcare,Medical Instruments & Supplies,12.0,147,8.16
10.09.2026 at 02:35 PM IST,EASEMYTRIP,-10.05,-30.47,-19.61,,,,0,0,0,0,,Consumer Cyclical,Travel Services,17.0,372,4.57
10.09.2026 at 02:35 PM IST,VINNY,-6.54,-6.54,-3.85,,,,0,0,0,0,,Consumer Cyclical,Textile Manufacturing,17.0,372,4.57
10.09.2026 at 02:35 PM IST,BANCOINDIA,0.09,-7.25,10.59,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Consumer Cyclical,Auto Parts,13.0,372,3.49
10.09.2026 at 02:35 PM IST,PEARLPOLY,-3.57,-11.56,-6.95,,,,0,0,0,0,,Consumer Cyclical,Packaging & Containers,17.0,372,4.57
10.09.2026 at 02:35 PM IST,ELIN,-1.64,-12.45,-22.7,,,,0,0,0,0,,Industrials,Electrical Equipment & Parts,17.0,414,4.11
