combo_id,combo_name,symbol,current_price,final_conviction_score,score_band,range_status,range_score,rsi,trend,risk_penalty,distance_pct,distance_from_high_pct,return_1m,return_3m,sector,industry,data_completeness_status
profit_booking_hot_zone,Profit Booking / Hot Zone,CUMMINSIND,5680.5,65.16,B Positive,Profit Booking Zone,56.73,60.83,Bullish,0,79.32,6.88,7.86,15.49,Industrials,Specialty Industrial Machinery,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,NETWEB,4620.1,64.36,B Positive,Range Breakout Watch,59.39,71.46,Bullish,0,172.08,6.2,17.63,24.95,Technology,Computer Hardware,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,PARAS,814.5,63.21,B Positive,Profit Booking Zone,63.99,53.48,Bullish,0,40.31,13.47,4.11,27.85,Industrials,Aerospace & Defense,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,CAPLIPOINT,1998.9,62.85,B Positive,Profit Booking Zone,64.84,61.29,Bullish,0,33.23,16.54,16.96,16.72,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,SEAMECLTD,1624.4,66.31,B Positive,Wide / Volatile Range,50.0,59.04,Bullish,0,115.85,4.96,2.02,23.9,Industrials,Marine Shipping,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,AMBIKCO,1675.0,63.68,B Positive,Range Breakout Watch,60.39,68.48,Bullish,0,52.13,4.29,6.97,21.97,Consumer Cyclical,Textile Manufacturing,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,NAVINFLUOR,6998.5,61.7,B Positive,Profit Booking Zone,67.64,51.67,Bullish,0,66.06,7.0,2.97,7.93,Basic Materials,Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,ACUTAAS,3018.9,66.0,B Positive,Wide / Volatile Range,50.0,63.55,Bullish,0,185.36,5.31,16.38,39.38,Basic Materials,Specialty Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,SAKAR,835.7,65.95,B Positive,Wide / Volatile Range,50.0,71.0,Bullish,0,172.79,4.09,33.06,60.53,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,DEEPINDS,503.95,64.4,B Positive,Range Breakout Watch,55.0,63.1,Bullish,0,52.71,12.81,3.79,43.25,Energy,Oil & Gas E&P,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,CPPLUS,3126.0,65.41,B Positive,Wide / Volatile Range,50.0,86.7,Bullish,0,207.98,2.12,30.48,94.16,Industrials,Building Products & Equipment,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,HAPPYFORGE,1428.0,61.41,B Positive,Range Breakout Watch,65.34,58.64,Bullish,0,65.65,4.16,5.93,7.13,Industrials,Metal Fabrication,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,SAREGAMA,459.75,61.51,B Positive,Range Breakout Watch,64.74,76.31,Bullish,0,49.73,22.93,33.22,39.42,Communication Services,Entertainment,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,SENORES,1067.8,62.65,B Positive,Range Breakout Watch,60.09,57.23,Bullish,0,109.27,10.6,18.75,38.19,Healthcare,Drug Manufacturers - General,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,MAYURUNIQ,734.75,63.12,B Positive,Profit Booking Zone,58.2,65.98,Bullish,0,55.93,8.81,29.65,35.55,Consumer Cyclical,Textile Manufacturing,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,SOLARINDS,18203.0,64.25,B Positive,Profit Booking Zone,52.47,68.19,Bullish,0,56.3,3.56,17.75,32.34,Basic Materials,Specialty Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,KEI,5174.0,61.11,B Positive,Profit Booking Zone,63.48,55.28,Bullish,0,48.0,5.52,6.52,4.65,Industrials,Electrical Equipment & Parts,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,BSE,4066.6,64.59,B Positive,Wide / Volatile Range,49.27,56.55,Bullish,0,101.17,8.55,9.57,45.19,Financial Services,Financial Data & Stock Exchanges,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,NAM-INDIA,1092.9,62.59,B Positive,Profit Booking Zone,56.26,58.02,Bullish,0,56.58,2.85,7.22,15.82,Financial Services,Asset Management,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,EMCURE,1705.2,59.25,C Watch,Profit Booking Zone,69.57,53.16,Bullish,0,39.05,6.82,1.49,19.18,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,INDOBORAX,343.3,59.95,C Watch,Profit Booking Zone,65.56,78.61,Bullish,0,88.2,3.01,27.15,40.33,Basic Materials,Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,ELGIEQUIP,580.25,61.01,B Positive,Range Breakout Watch,61.23,63.82,Bullish,0,42.13,8.46,4.67,7.21,Industrials,Specialty Industrial Machinery,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,APCOTEXIND,492.7,61.2,B Positive,Profit Booking Zone,60.46,62.29,Bullish,0,58.71,12.0,23.73,34.21,Basic Materials,Specialty Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,ATLANTAELE,1983.6,63.71,B Positive,Wide / Volatile Range,50.0,71.62,Bullish,0,180.33,3.62,19.01,124.3,Industrials,Electrical Equipment & Parts,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,GALAPREC,898.75,60.41,B Positive,Profit Booking Zone,62.47,60.54,Bullish,0,33.9,8.29,14.66,17.22,Industrials,Specialty Industrial Machinery,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,HSCL,603.4,61.15,B Positive,Profit Booking Zone,58.91,58.44,Bullish,0,44.38,7.68,-0.58,25.08,Basic Materials,Specialty Chemicals,Complete
profit_booking_hot_zone,Profit Booking / Hot Zone,ZYDUSLIFE,1091.2,59.5,C Watch,Profit Booking Zone,65.42,74.68,Bullish,0,30.6,2.18,22.35,18.65,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MAANALU,127.28,29.46,D Weak Watch,Lower Range Watch,63.02,32.09,Bearish,20,27.28,31.1,-15.48,-11.1,Unknown,Unknown,Fundamentals + Sector Missing
avoid_high_risk_weak,Avoid: High Risk + Weak Score,NAVKARURB,1.01,27.95,D Weak Watch,Wide / Volatile Range,50.0,72.51,Bullish,20,44.29,65.47,31.17,-28.87,Unknown,Unknown,Fundamentals + Sector Missing
avoid_high_risk_weak,Avoid: High Risk + Weak Score,ZEELEARN,6.64,24.87,D Weak Watch,Wide / Volatile Range,48.08,64.75,Bullish,20,59.23,39.03,26.96,20.95,Consumer Defensive,Education & Training Services,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,TIJARIA,4.35,24.2,D Weak Watch,Wide / Volatile Range,50.0,40.51,Bearish,20,22.54,57.97,-3.33,-4.19,Unknown,Unknown,Fundamentals + Sector Missing
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MCLOUD,25.79,19.06,E Avoid,Neutral Range,63.07,48.8,Bullish,20,32.94,75.53,-5.29,3.87,Technology,Information Technology Services,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,LEMERITE,36.15,25.14,D Weak Watch,Accumulation Zone,71.38,10.44,Bearish,30,0.0,66.39,-58.91,-59.98,Unknown,Unknown,Fundamentals + Sector Missing
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RAMASTEEL,5.26,20.45,D Weak Watch,Wide / Volatile Range,50.0,43.74,Bearish,20,53.35,64.7,-8.84,-28.14,Unknown,Unknown,Fundamentals + Sector Missing
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SKFINDIA,1607.0,9.01,E Avoid,Accumulation Zone,84.3,38.51,Bearish,20,14.46,68.33,-5.8,-10.27,Industrials,Tools & Accessories,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,GICL,41.82,9.96,E Avoid,Accumulation Zone,79.92,58.73,Bullish,20,46.69,75.39,2.47,-16.36,Industrials,Integrated Freight & Logistics,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,NEWGEN,441.5,17.26,E Avoid,Wide / Volatile Range,50.0,40.68,Bearish,20,10.09,66.79,-11.06,-14.75,Technology,Software - Infrastructure,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,PUNJABCHEM,970.5,11.05,E Avoid,Accumulation Zone,73.29,36.18,Bearish,20,10.71,41.75,-17.61,-6.6,Basic Materials,Chemicals,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,THOMASCOTT,267.35,11.97,E Avoid,Accumulation Zone,69.49,47.88,Bullish,20,16.24,41.86,3.87,-14.52,Consumer Cyclical,Textile Manufacturing,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,LAOPALA,168.84,8.77,E Avoid,Accumulation Zone,81.46,41.36,Bearish,20,4.16,39.53,-5.53,-16.7,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,JMFINANCIL,118.75,10.24,E Avoid,Accumulation Zone,73.39,30.49,Bearish,20,6.03,39.98,-14.61,-11.11,Financial Services,Capital Markets,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,IREDA,126.27,10.94,E Avoid,Neutral Range,66.77,43.71,Bearish,20,16.83,31.97,-6.72,1.76,Financial Services,Credit Services,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RVTH,740.5,13.76,E Avoid,Profit Booking Zone,54.7,57.45,Bullish,20,50.78,43.04,25.91,18.48,Industrials,Farm & Heavy Construction Machinery,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RESPONIND,180.88,13.3,E Avoid,Neutral Range,52.36,58.76,Bullish,20,54.27,27.9,15.83,1.84,Basic Materials,Specialty Chemicals,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MACPOWER,914.75,11.01,E Avoid,Lower Range Watch,61.07,31.29,Bearish,20,20.2,26.82,-25.2,-8.8,Industrials,Specialty Industrial Machinery,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MANAKSIA,60.11,11.16,E Avoid,Neutral Range,60.16,50.77,Bullish,20,42.78,29.78,1.61,0.42,Industrials,Metal Fabrication,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,AJMERA,109.02,17.25,E Avoid,Wide / Volatile Range,35.0,38.96,Bearish,20,11.21,50.76,-12.29,-17.25,Real Estate,Real Estate - Development,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,KELLTONTEC,15.7,7.01,E Avoid,Accumulation Zone,75.12,48.74,Bullish,20,20.77,52.64,-2.06,-21.11,Technology,Software - Application,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SURAJEST,207.69,6.05,E Avoid,Accumulation Zone,73.36,37.62,Bearish,20,21.24,47.91,-11.05,-4.06,Real Estate,Real Estate - Development,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,LTF,271.25,3.84,E Avoid,Accumulation Zone,80.45,43.5,Bearish,20,60.77,16.82,-4.06,-8.62,Financial Services,Credit Services,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,NURECA,240.05,6.85,E Avoid,Accumulation Zone,68.33,34.37,Bearish,20,17.67,30.01,-9.93,-20.08,Healthcare,Medical Devices,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,GOCOLORS,325.0,11.27,E Avoid,Wide / Volatile Range,50.0,59.49,Bullish,20,37.1,64.67,17.69,-2.2,Consumer Cyclical,Apparel Retail,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SRHHYPOLTD,505.35,8.65,E Avoid,Neutral Range,58.59,46.56,Bullish,20,32.15,29.12,-1.11,4.91,Basic Materials,Chemicals,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,TNTELE,9.65,5.36,E Avoid,Neutral Range,68.59,54.45,Bullish,20,23.56,62.88,-1.83,11.18,Technology,Communication Equipment,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,TASTYBITE,7237.0,4.42,E Avoid,Lower Range Watch,69.44,43.58,Bullish,20,12.55,39.48,3.5,-1.23,Consumer Defensive,Packaged Foods,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,FISCHER,36.24,1.3,E Avoid,Accumulation Zone,80.02,45.93,Bearish,20,13.21,70.94,-4.53,-6.5,Healthcare,Medical Devices,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,ORIENTCEM,136.93,0.9,E Avoid,Accumulation Zone,79.35,44.65,Bearish,20,11.94,61.35,-3.77,-13.29,Basic Materials,Building Materials,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MURUDCERA,31.6,2.56,E Avoid,Lower Range Watch,72.22,42.5,Bearish,20,25.6,34.09,-5.05,-1.83,Industrials,Building Products & Equipment,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RHIM,365.2,2.61,E Avoid,Accumulation Zone,71.55,36.4,Bearish,20,13.05,31.72,-9.58,-17.06,Industrials,Metal Fabrication,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SEPC,7.24,7.91,E Avoid,Wide / Volatile Range,50.0,44.06,Bullish,20,55.7,52.86,-10.73,-6.82,Industrials,Engineering & Construction,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SHIVALIK,271.3,7.9,E Avoid,Wide / Volatile Range,50.0,52.97,Bullish,20,31.22,58.28,4.31,-0.75,Basic Materials,Agricultural Inputs,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RMDRIP,17.05,11.41,E Avoid,Wide / Volatile Range,35.0,28.78,Bearish,20,0.0,76.39,-19.61,-62.7,Industrials,Farm & Heavy Construction Machinery,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,AGROPHOS,31.16,0.0,E Avoid,Accumulation Zone,79.17,48.22,Bearish,20,30.38,34.36,-1.39,-6.26,Basic Materials,Agricultural Inputs,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MOHITIND,23.41,0.0,E Avoid,Accumulation Zone,79.1,49.03,Bullish,20,25.86,41.75,-1.68,-4.02,Consumer Cyclical,Textile Manufacturing,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,BALUFORGE,452.05,7.11,E Avoid,Wide / Volatile Range,50.0,39.11,Bearish,20,32.55,42.33,-19.44,-7.63,Industrials,Metal Fabrication,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,COHANCE,429.4,7.65,E Avoid,Wide / Volatile Range,46.98,51.27,Bullish,20,61.0,61.7,-8.78,39.26,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,RAJOOENG,54.05,0.0,E Avoid,Accumulation Zone,75.62,39.73,Bearish,20,17.5,62.89,-6.7,-14.65,Industrials,Specialty Industrial Machinery,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,TOLINS,102.07,0.62,E Avoid,Accumulation Zone,72.56,44.1,Bearish,20,22.92,49.47,-5.1,-10.2,Consumer Cyclical,Auto Parts,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,DAVANGERE,3.81,1.02,E Avoid,Accumulation Zone,70.9,45.75,Bullish,20,25.74,30.73,4.67,-6.62,Consumer Defensive,Confectioners,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,BYKE,34.88,6.17,E Avoid,Wide / Volatile Range,50.0,43.11,Bearish,20,32.88,65.12,-4.99,-24.83,Consumer Cyclical,Lodging,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,SPCENET,3.52,6.14,E Avoid,Wide / Volatile Range,50.0,35.52,Bearish,20,17.33,68.68,-12.66,-31.12,Financial Services,Capital Markets,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,PPL,192.8,0.0,E Avoid,Accumulation Zone,73.69,44.48,Bearish,20,18.13,54.65,-8.41,-4.7,Industrials,Building Products & Equipment,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,AQYLON,61.53,5.91,E Avoid,Wide / Volatile Range,50.0,54.64,Bullish,20,56.72,96.41,20.06,-53.76,Communication Services,Broadcasting,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,GEEKAYWIRE,21.86,5.76,E Avoid,Wide / Volatile Range,50.0,30.7,Bearish,20,18.1,45.71,-13.46,-14.78,Industrials,Electrical Equipment & Parts,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,MUNJALSHOW,128.4,4.57,E Avoid,Neutral Range,54.24,42.89,Bearish,20,16.41,15.92,-0.33,-0.47,Consumer Cyclical,Auto Parts,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,ALPHAGEO,202.13,2.7,E Avoid,Lower Range Watch,61.57,36.54,Bearish,20,22.65,30.17,-7.87,0.04,Energy,Oil & Gas Equipment & Services,Complete
avoid_high_risk_weak,Avoid: High Risk + Weak Score,JWL,274.2,0.0,E Avoid,Accumulation Zone,71.56,44.27,Bearish,20,16.36,34.55,-4.59,-1.26,Industrials,Railroads,Complete
near_high_quality_momentum,Near High + Quality Momentum,BAJAJCON,559.05,71.72,B Positive,Wide / Volatile Range,50.0,63.92,Bullish,0,232.27,3.78,20.97,38.77,Consumer Defensive,Household & Personal Products,Complete
near_high_quality_momentum,Near High + Quality Momentum,SJS,2008.5,67.82,B Positive,Profit Booking Zone,63.99,58.34,Bullish,0,86.18,6.05,7.31,8.83,Consumer Cyclical,Auto Parts,Complete
near_high_quality_momentum,Near High + Quality Momentum,NMDC,92.37,67.05,B Positive,Profit Booking Zone,66.79,57.83,Bullish,0,44.47,1.99,3.68,11.88,Basic Materials,Steel,Complete
near_high_quality_momentum,Near High + Quality Momentum,ADVENZYMES,379.55,67.9,B Positive,Profit Booking Zone,61.96,61.88,Bullish,0,50.64,9.42,9.16,24.75,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,THYROCARE,522.35,67.6,B Positive,Profit Booking Zone,62.92,73.77,Bullish,0,83.16,2.67,30.49,29.52,Healthcare,Diagnostics & Research,Complete
near_high_quality_momentum,Near High + Quality Momentum,OFSS,10191.0,70.71,B Positive,Wide / Volatile Range,50.0,69.61,Bullish,0,68.14,3.72,7.74,52.89,Technology,Software - Infrastructure,Complete
near_high_quality_momentum,Near High + Quality Momentum,TIPSMUSIC,655.2,66.86,B Positive,Profit Booking Zone,64.32,54.81,Bullish,0,36.91,6.53,1.5,21.45,Communication Services,Entertainment,Complete
near_high_quality_momentum,Near High + Quality Momentum,PGHL,6063.0,66.0,B Positive,Profit Booking Zone,66.77,71.55,Bullish,0,28.81,9.51,16.22,17.48,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,SUPRIYA,1052.5,67.55,B Positive,Range Breakout Watch,59.76,89.83,Bullish,0,92.94,3.0,51.46,58.2,Healthcare,Biotechnology,Complete
near_high_quality_momentum,Near High + Quality Momentum,GLAND,2292.4,66.3,B Positive,Profit Booking Zone,64.48,69.79,Bullish,0,47.27,4.32,26.27,23.17,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,GRINDWELL,1848.0,66.76,B Positive,Profit Booking Zone,61.79,58.76,Bullish,0,39.05,7.72,16.03,11.18,Industrials,Building Products & Equipment,Complete
near_high_quality_momentum,Near High + Quality Momentum,COALINDIA,472.6,65.14,B Positive,Profit Booking Zone,66.89,60.11,Bullish,0,36.64,3.8,-1.53,9.02,Energy,Thermal Coal,Complete
near_high_quality_momentum,Near High + Quality Momentum,UNIPARTS,592.9,66.76,B Positive,Profit Booking Zone,59.88,65.51,Bullish,0,91.25,9.34,9.7,27.25,Industrials,Farm & Heavy Construction Machinery,Complete
near_high_quality_momentum,Near High + Quality Momentum,PASUPTAC,69.27,66.22,B Positive,Range Breakout Watch,60.16,78.1,Bullish,0,72.74,1.88,38.98,36.09,Consumer Cyclical,Textile Manufacturing,Complete
near_high_quality_momentum,Near High + Quality Momentum,WABAG,1556.0,65.96,B Positive,Range Breakout Watch,60.91,67.85,Bullish,0,50.63,6.7,3.02,23.25,Industrials,Engineering & Construction,Complete
near_high_quality_momentum,Near High + Quality Momentum,VENUSREM,1344.1,68.35,B Positive,Wide / Volatile Range,50.0,80.26,Bullish,0,223.57,0.0,36.6,96.05,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,GRANULES,779.0,67.05,B Positive,Profit Booking Zone,54.18,68.52,Bullish,0,80.07,3.15,10.75,31.81,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,HINDZINC,626.25,64.15,B Positive,Profit Booking Zone,64.24,51.17,Bullish,0,54.22,13.0,3.42,4.57,Basic Materials,Other Industrial Metals & Mining,Complete
near_high_quality_momentum,Near High + Quality Momentum,CUPID,129.09,67.17,B Positive,Wide / Volatile Range,50.0,64.45,Bullish,0,630.15,3.61,1.87,55.98,Consumer Defensive,Household & Personal Products,Complete
near_high_quality_momentum,Near High + Quality Momentum,AIAENG,4522.7,63.36,B Positive,Range Breakout Watch,65.04,77.18,Bullish,0,51.49,1.84,14.51,17.18,Industrials,Specialty Industrial Machinery,Complete
near_high_quality_momentum,Near High + Quality Momentum,GRWRHITECH,5813.5,67.05,B Positive,Wide / Volatile Range,50.0,64.29,Bullish,0,117.6,5.72,36.09,41.54,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,MARKSANS,238.68,64.65,B Positive,Profit Booking Zone,59.3,66.45,Bullish,0,53.99,11.52,26.09,34.99,Healthcare,Drug Manufacturers - General,Complete
near_high_quality_momentum,Near High + Quality Momentum,CUMMINSIND,5680.5,65.16,B Positive,Profit Booking Zone,56.73,60.83,Bullish,0,79.32,6.88,7.86,15.49,Industrials,Specialty Industrial Machinery,Complete
near_high_quality_momentum,Near High + Quality Momentum,NETWEB,4620.1,64.36,B Positive,Range Breakout Watch,59.39,71.46,Bullish,0,172.08,6.2,17.63,24.95,Technology,Computer Hardware,Complete
near_high_quality_momentum,Near High + Quality Momentum,PARAS,814.5,63.21,B Positive,Profit Booking Zone,63.99,53.48,Bullish,0,40.31,13.47,4.11,27.85,Industrials,Aerospace & Defense,Complete
near_high_quality_momentum,Near High + Quality Momentum,SEAMECLTD,1624.4,66.31,B Positive,Wide / Volatile Range,50.0,59.04,Bullish,0,115.85,4.96,2.02,23.9,Industrials,Marine Shipping,Complete
near_high_quality_momentum,Near High + Quality Momentum,AMBIKCO,1675.0,63.68,B Positive,Range Breakout Watch,60.39,68.48,Bullish,0,52.13,4.29,6.97,21.97,Consumer Cyclical,Textile Manufacturing,Complete
near_high_quality_momentum,Near High + Quality Momentum,NAVINFLUOR,6998.5,61.7,B Positive,Profit Booking Zone,67.64,51.67,Bullish,0,66.06,7.0,2.97,7.93,Basic Materials,Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,ACUTAAS,3018.9,66.0,B Positive,Wide / Volatile Range,50.0,63.55,Bullish,0,185.36,5.31,16.38,39.38,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,SAKAR,835.7,65.95,B Positive,Wide / Volatile Range,50.0,71.0,Bullish,0,172.79,4.09,33.06,60.53,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,DEEPINDS,503.95,64.4,B Positive,Range Breakout Watch,55.0,63.1,Bullish,0,52.71,12.81,3.79,43.25,Energy,Oil & Gas E&P,Complete
near_high_quality_momentum,Near High + Quality Momentum,CPPLUS,3126.0,65.41,B Positive,Wide / Volatile Range,50.0,86.7,Bullish,0,207.98,2.12,30.48,94.16,Industrials,Building Products & Equipment,Complete
near_high_quality_momentum,Near High + Quality Momentum,HAPPYFORGE,1428.0,61.41,B Positive,Range Breakout Watch,65.34,58.64,Bullish,0,65.65,4.16,5.93,7.13,Industrials,Metal Fabrication,Complete
near_high_quality_momentum,Near High + Quality Momentum,SENORES,1067.8,62.65,B Positive,Range Breakout Watch,60.09,57.23,Bullish,0,109.27,10.6,18.75,38.19,Healthcare,Drug Manufacturers - General,Complete
near_high_quality_momentum,Near High + Quality Momentum,MAYURUNIQ,734.75,63.12,B Positive,Profit Booking Zone,58.2,65.98,Bullish,0,55.93,8.81,29.65,35.55,Consumer Cyclical,Textile Manufacturing,Complete
near_high_quality_momentum,Near High + Quality Momentum,SOLARINDS,18203.0,64.25,B Positive,Profit Booking Zone,52.47,68.19,Bullish,0,56.3,3.56,17.75,32.34,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,KEI,5174.0,61.11,B Positive,Profit Booking Zone,63.48,55.28,Bullish,0,48.0,5.52,6.52,4.65,Industrials,Electrical Equipment & Parts,Complete
near_high_quality_momentum,Near High + Quality Momentum,BSE,4066.6,64.59,B Positive,Wide / Volatile Range,49.27,56.55,Bullish,0,101.17,8.55,9.57,45.19,Financial Services,Financial Data & Stock Exchanges,Complete
near_high_quality_momentum,Near High + Quality Momentum,NAM-INDIA,1092.9,62.59,B Positive,Profit Booking Zone,56.26,58.02,Bullish,0,56.58,2.85,7.22,15.82,Financial Services,Asset Management,Complete
near_high_quality_momentum,Near High + Quality Momentum,EMCURE,1705.2,59.25,C Watch,Profit Booking Zone,69.57,53.16,Bullish,0,39.05,6.82,1.49,19.18,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,INDOBORAX,343.3,59.95,C Watch,Profit Booking Zone,65.56,78.61,Bullish,0,88.2,3.01,27.15,40.33,Basic Materials,Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,ELGIEQUIP,580.25,61.01,B Positive,Range Breakout Watch,61.23,63.82,Bullish,0,42.13,8.46,4.67,7.21,Industrials,Specialty Industrial Machinery,Complete
near_high_quality_momentum,Near High + Quality Momentum,APCOTEXIND,492.7,61.2,B Positive,Profit Booking Zone,60.46,62.29,Bullish,0,58.71,12.0,23.73,34.21,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,ATLANTAELE,1983.6,63.71,B Positive,Wide / Volatile Range,50.0,71.62,Bullish,0,180.33,3.62,19.01,124.3,Industrials,Electrical Equipment & Parts,Complete
near_high_quality_momentum,Near High + Quality Momentum,GALAPREC,898.75,60.41,B Positive,Profit Booking Zone,62.47,60.54,Bullish,0,33.9,8.29,14.66,17.22,Industrials,Specialty Industrial Machinery,Complete
near_high_quality_momentum,Near High + Quality Momentum,HSCL,603.4,61.15,B Positive,Profit Booking Zone,58.91,58.44,Bullish,0,44.38,7.68,-0.58,25.08,Basic Materials,Specialty Chemicals,Complete
near_high_quality_momentum,Near High + Quality Momentum,ZYDUSLIFE,1091.2,59.5,C Watch,Profit Booking Zone,65.42,74.68,Bullish,0,30.6,2.18,22.35,18.65,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,AJANTPHARM,2931.0,58.25,C Watch,Neutral Range,70.12,42.44,Bullish,0,27.21,11.58,3.84,-2.99,Healthcare,Drug Manufacturers - Specialty & Generic,Complete
near_high_quality_momentum,Near High + Quality Momentum,SKMEGGPROD,206.18,61.37,B Positive,Profit Booking Zone,56.53,67.28,Bullish,0,115.02,11.32,23.69,21.97,Consumer Defensive,Packaged Foods,Complete
near_high_quality_momentum,Near High + Quality Momentum,KIRLPNU,1553.3,63.01,B Positive,Wide / Volatile Range,49.6,54.16,Bullish,0,57.36,8.9,-0.62,34.52,Industrials,Specialty Industrial Machinery,Complete
