performance_scan_time,signal_date,days_passed,horizon_bucket,symbol,sector,industry,sector_bucket,signal_type,signal_direction,signal_strength,entry_price,latest_price,return_pct,is_success,result_status,entry_final_score,latest_final_score,entry_technical_score,latest_technical_score,entry_fundamental_score,latest_fundamental_score,entry_active_fundamental_score,latest_active_fundamental_score,entry_relative_strength_score,latest_relative_strength_score,entry_risk_penalty,latest_risk_penalty,entry_rsi,latest_rsi,entry_score_band,latest_score_band,entry_range_status,latest_range_status,entry_range_score,latest_range_score,entry_current_position_pct,latest_current_position_pct
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,IRFC,Financial Services,Credit Services,FINANCIAL,52W Low Opportunity,Bullish,Normal,99.19,88.28,-11.0,False,Failing,3.84,3.11,17.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,45.31,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.58,79.55,9.8,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,IRFC,Financial Services,Credit Services,FINANCIAL,Range Accumulation Zone,Bullish,Normal,99.19,88.28,-11.0,False,Failing,3.84,3.11,17.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,45.31,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.58,79.55,9.8,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,IRFC,Financial Services,Credit Services,FINANCIAL,Avoid / Risky,Bearish,High,99.19,88.28,-11.0,True,Correct Warning,3.84,3.11,17.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,45.31,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.58,79.55,9.8,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,KAYNES,Technology,Electronic Components,IT_TECH,52W Low Opportunity,Bullish,Normal,3229.6,3367.8,4.28,True,Working,2.29,10.9,16.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,37.54,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,69.42,67.37,0.0,22.46
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,KAYNES,Technology,Electronic Components,IT_TECH,Range Accumulation Zone,Bullish,Normal,3229.6,3367.8,4.28,True,Working,2.29,10.9,16.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,37.54,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,69.42,67.37,0.0,22.46
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,KAYNES,Technology,Electronic Components,IT_TECH,Avoid / Risky,Bearish,High,3229.6,3367.8,4.28,False,False Warning,2.29,10.9,16.0,40.0,24.0,24.0,24.0,24.0,0.0,8.0,15.0,15.0,37.54,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,69.42,67.37,0.0,22.46
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,252.3,225.27,-10.71,False,Failing,0.65,0.0,24.0,16.0,10.0,4.0,13.0,7.0,0.0,0.0,15.0,15.0,27.31,34.82,E Avoid,E Avoid,Range Breakdown Risk,Accumulation Zone,35.0,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Swing Candidate,Bullish,Normal,252.3,225.27,-10.71,False,Failing,0.65,0.0,24.0,16.0,10.0,4.0,13.0,7.0,0.0,0.0,15.0,15.0,27.31,34.82,E Avoid,E Avoid,Range Breakdown Risk,Accumulation Zone,35.0,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Breakdown Risk,Bearish,High,252.3,225.27,-10.71,True,Correct Warning,0.65,0.0,24.0,16.0,10.0,4.0,13.0,7.0,0.0,0.0,15.0,15.0,27.31,34.82,E Avoid,E Avoid,Range Breakdown Risk,Accumulation Zone,35.0,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,252.3,225.27,-10.71,True,Correct Warning,0.65,0.0,24.0,16.0,10.0,4.0,13.0,7.0,0.0,0.0,15.0,15.0,27.31,34.82,E Avoid,E Avoid,Range Breakdown Risk,Accumulation Zone,35.0,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,BDL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Swing Candidate,Bullish,Normal,1282.2,1251.2,-2.42,False,Failing,0.0,1.61,23.0,13.0,3.0,25.0,2.0,27.0,10.0,0.0,15.0,15.0,39.5,37.56,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.81,74.83,12.31,24.24
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,BDL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,1282.2,1251.2,-2.42,False,Failing,0.0,1.61,23.0,13.0,3.0,25.0,2.0,27.0,10.0,0.0,15.0,15.0,39.5,37.56,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.81,74.83,12.31,24.24
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,BDL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,1282.2,1251.2,-2.42,True,Correct Warning,0.0,1.61,23.0,13.0,3.0,25.0,2.0,27.0,10.0,0.0,15.0,15.0,39.5,37.56,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.81,74.83,12.31,24.24
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,139.66,129.1,-7.56,False,Failing,0.0,0.0,13.0,13.0,16.0,16.0,19.0,19.0,0.0,0.0,15.0,15.0,41.03,39.01,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,55.71,76.46,33.89,9.25
20.07.2026 at 01:08 PM IST,2026-05-27,54,60D+,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,139.66,129.1,-7.56,True,Correct Warning,0.0,0.0,13.0,13.0,16.0,16.0,19.0,19.0,0.0,0.0,15.0,15.0,41.03,39.01,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,55.71,76.46,33.89,9.25
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4101.7,4022.2,-1.94,False,Neutral,56.77,33.91,65.0,23.0,54.0,49.0,60.0,55.0,58.0,20.0,0.0,0.0,58.36,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,50.0,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,4101.7,4022.2,-1.94,False,Neutral,56.77,33.91,65.0,23.0,54.0,49.0,60.0,55.0,58.0,20.0,0.0,0.0,58.36,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,50.0,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,DATAPATTNS,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,4101.7,4022.2,-1.94,False,Neutral,56.77,33.91,65.0,23.0,54.0,49.0,60.0,55.0,58.0,20.0,0.0,0.0,58.36,36.31,B Watchlist,E Avoid,Wide / Volatile Range,Wide / Volatile Range,50.0,43.87,100.0,71.35
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,7878.0,5744.0,-27.09,False,Failing,52.02,14.95,60.0,23.0,33.0,0.0,45.0,0.0,65.0,30.0,0.0,0.0,69.69,31.59,C Neutral,E Avoid,Wide / Volatile Range,Wide / Volatile Range,44.89,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,MTARTECH,Industrials,Specialty Industrial Machinery,CAPITAL_GOODS_INFRA,Relative Strength Leader,Bullish,Normal,7878.0,5744.0,-27.09,False,Failing,52.02,14.95,60.0,23.0,33.0,0.0,45.0,0.0,65.0,30.0,0.0,0.0,69.69,31.59,C Neutral,E Avoid,Wide / Volatile Range,Wide / Volatile Range,44.89,41.91,100.0,51.94
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ZENTEC,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,1602.8,1737.1,8.38,False,False Warning,45.67,34.31,50.0,23.0,47.0,47.0,59.0,49.0,30.0,30.0,0.0,0.0,53.34,43.83,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,59.76,51.73,93.67,83.04
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4427.7,4476.8,1.11,True,Neutral,44.62,43.86,55.0,60.0,55.0,51.0,61.0,57.0,18.0,20.0,0.0,0.0,52.48,55.98,D Weak,D Weak,Profit Booking Zone,Profit Booking Zone,67.59,65.03,83.54,93.29
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,4427.7,4476.8,1.11,True,Neutral,44.62,43.86,55.0,60.0,55.0,51.0,61.0,57.0,18.0,20.0,0.0,0.0,52.48,55.98,D Weak,D Weak,Profit Booking Zone,Profit Booking Zone,67.59,65.03,83.54,93.29
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,4427.7,4476.8,1.11,False,Neutral,44.62,43.86,55.0,60.0,55.0,51.0,61.0,57.0,18.0,20.0,0.0,0.0,52.48,55.98,D Weak,D Weak,Profit Booking Zone,Profit Booking Zone,67.59,65.03,83.54,93.29
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4037.8,3826.2,-5.24,False,Failing,41.37,0.0,70.0,18.0,35.0,0.0,41.0,0.0,18.0,10.0,0.0,15.0,60.04,35.94,D Weak,E Avoid,Neutral Range,Lower Range Watch,69.81,67.42,74.68,32.23
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Swing Candidate,Bullish,Normal,420.1,407.05,-3.11,False,Failing,39.57,15.96,33.0,13.0,62.0,62.0,68.0,68.0,10.0,0.0,0.0,15.0,43.55,44.18,D Weak,E Avoid,Lower Range Watch,Accumulation Zone,81.29,88.35,43.22,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,420.1,407.05,-3.11,False,Failing,39.57,15.96,33.0,13.0,62.0,62.0,68.0,68.0,10.0,0.0,0.0,15.0,43.55,44.18,D Weak,E Avoid,Lower Range Watch,Accumulation Zone,81.29,88.35,43.22,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,420.1,407.05,-3.11,False,Failing,39.57,15.96,33.0,13.0,62.0,62.0,68.0,68.0,10.0,0.0,0.0,15.0,43.55,44.18,D Weak,E Avoid,Lower Range Watch,Accumulation Zone,81.29,88.35,43.22,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,CYIENTDLM,Technology,Electronic Components,IT_TECH,Near 52W High Momentum,Bullish,Normal,432.25,593.35,37.27,True,Working,37.23,43.66,50.0,52.0,28.0,24.0,32.0,30.0,35.0,65.0,0.0,0.0,67.33,74.22,D Weak,D Weak,Wide / Volatile Range,Wide / Volatile Range,46.99,44.94,100.0,100.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,AXISBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1299.3,1251.6,-3.67,False,Failing,34.3,0.0,65.0,28.0,21.0,17.0,26.0,22.0,18.0,0.0,0.0,20.0,55.36,33.58,E Avoid,E Avoid,Neutral Range,Accumulation Zone,73.43,73.31,52.83,12.97
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,AXISBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,1299.3,1251.6,-3.67,True,Correct Warning,34.3,0.0,65.0,28.0,21.0,17.0,26.0,22.0,18.0,0.0,0.0,20.0,55.36,33.58,E Avoid,E Avoid,Neutral Range,Accumulation Zone,73.43,73.31,52.83,12.97
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,INFY,Technology,Information Technology Services,IT_TECH,52W Low Opportunity,Bullish,Normal,1167.7,1088.0,-6.83,False,Failing,30.38,32.35,20.0,25.0,82.0,82.0,96.0,96.0,8.0,8.0,15.0,15.0,45.19,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,INFY,Technology,Information Technology Services,IT_TECH,Strong Fundamentals,Bullish,Normal,1167.7,1088.0,-6.83,False,Failing,30.38,32.35,20.0,25.0,82.0,82.0,96.0,96.0,8.0,8.0,15.0,15.0,45.19,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,INFY,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,1167.7,1088.0,-6.83,True,Correct Warning,30.38,32.35,20.0,25.0,82.0,82.0,96.0,96.0,8.0,8.0,15.0,15.0,45.19,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,0.0,6.98
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TCS,Technology,Information Technology Services,IT_TECH,52W Low Opportunity,Bullish,Normal,2276.2,2256.8,-0.85,False,Neutral,28.78,36.1,16.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,38.94,62.0,E Avoid,D Weak,Accumulation Zone,Accumulation Zone,73.69,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TCS,Technology,Information Technology Services,IT_TECH,Strong Fundamentals,Bullish,Normal,2276.2,2256.8,-0.85,False,Neutral,28.78,36.1,16.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,38.94,62.0,E Avoid,D Weak,Accumulation Zone,Accumulation Zone,73.69,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TCS,Technology,Information Technology Services,IT_TECH,Range Accumulation Zone,Bullish,Normal,2276.2,2256.8,-0.85,False,Neutral,28.78,36.1,16.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,38.94,62.0,E Avoid,D Weak,Accumulation Zone,Accumulation Zone,73.69,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TCS,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,2276.2,2256.8,-0.85,True,Neutral,28.78,36.1,16.0,40.0,86.0,82.0,100.0,96.0,0.0,8.0,15.0,15.0,38.94,62.0,E Avoid,D Weak,Accumulation Zone,Accumulation Zone,73.69,75.8,0.0,23.89
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,265.35,234.45,-11.64,False,Failing,28.27,0.0,13.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,44.8,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.91,76.92,19.18,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,265.35,234.45,-11.64,False,Failing,28.27,0.0,13.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,44.8,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.91,76.92,19.18,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,265.35,234.45,-11.64,True,Correct Warning,28.27,0.0,13.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,44.8,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.91,76.92,19.18,0.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,52W Low Opportunity,Bullish,Normal,301.65,282.85,-6.23,False,Failing,25.9,24.95,31.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,43.03,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.29,91.27,1.01,3.11
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Swing Candidate,Bullish,Normal,301.65,282.85,-6.23,False,Failing,25.9,24.95,31.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,43.03,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.29,91.27,1.01,3.11
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Strong Fundamentals,Bullish,Normal,301.65,282.85,-6.23,False,Failing,25.9,24.95,31.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,43.03,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.29,91.27,1.01,3.11
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Range Accumulation Zone,Bullish,Normal,301.65,282.85,-6.23,False,Failing,25.9,24.95,31.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,43.03,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.29,91.27,1.01,3.11
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Avoid / Risky,Bearish,High,301.65,282.85,-6.23,True,Correct Warning,25.9,24.95,31.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,43.03,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,76.29,91.27,1.01,3.11
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,816.55,855.85,4.81,False,False Warning,25.87,22.56,50.0,42.0,8.0,7.0,11.0,9.0,18.0,20.0,0.0,0.0,61.03,48.62,E Avoid,E Avoid,Profit Booking Zone,Profit Booking Zone,50.98,47.67,88.04,90.24
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,816.55,855.85,4.81,False,False Warning,25.87,22.56,50.0,42.0,8.0,7.0,11.0,9.0,18.0,20.0,0.0,0.0,61.03,48.62,E Avoid,E Avoid,Profit Booking Zone,Profit Booking Zone,50.98,47.67,88.04,90.24
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RAILTEL,Communication Services,Telecom Services,TELECOM,Strong Fundamentals,Bullish,Normal,324.05,294.3,-9.18,False,Failing,24.8,16.58,35.0,13.0,63.0,63.0,70.0,70.0,10.0,0.0,15.0,15.0,51.78,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,66.97,72.77,63.87,34.5
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RAILTEL,Communication Services,Telecom Services,TELECOM,Avoid / Risky,Bearish,High,324.05,294.3,-9.18,True,Correct Warning,24.8,16.58,35.0,13.0,63.0,63.0,70.0,70.0,10.0,0.0,15.0,15.0,51.78,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,66.97,72.77,63.87,34.5
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,SBIN,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,968.5,1046.0,8.0,True,Working,24.6,33.41,23.0,55.0,28.0,26.0,34.0,32.0,10.0,18.0,0.0,0.0,40.85,57.56,E Avoid,E Avoid,Accumulation Zone,Lower Range Watch,78.46,73.79,2.34,34.54
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,SBIN,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,968.5,1046.0,8.0,False,False Warning,24.6,33.41,23.0,55.0,28.0,26.0,34.0,32.0,10.0,18.0,0.0,0.0,40.85,57.56,E Avoid,E Avoid,Accumulation Zone,Lower Range Watch,78.46,73.79,2.34,34.54
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,205.29,218.69,6.53,True,Working,22.67,30.86,13.0,45.0,73.0,71.0,84.0,82.0,0.0,8.0,15.0,15.0,41.17,51.05,E Avoid,E Avoid,Lower Range Watch,Profit Booking Zone,76.54,64.08,32.85,78.78
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,205.29,218.69,6.53,True,Working,22.67,30.86,13.0,45.0,73.0,71.0,84.0,82.0,0.0,8.0,15.0,15.0,41.17,51.05,E Avoid,E Avoid,Lower Range Watch,Profit Booking Zone,76.54,64.08,32.85,78.78
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,205.29,218.69,6.53,False,False Warning,22.67,30.86,13.0,45.0,73.0,71.0,84.0,82.0,0.0,8.0,15.0,15.0,41.17,51.05,E Avoid,E Avoid,Lower Range Watch,Profit Booking Zone,76.54,64.08,32.85,78.78
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ICICIBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,1279.1,1451.2,13.45,True,Working,18.6,46.11,48.0,62.0,38.0,38.0,49.0,49.0,0.0,38.0,15.0,0.0,52.04,72.05,E Avoid,C Neutral,Accumulation Zone,Profit Booking Zone,86.21,62.35,20.74,100.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ICICIBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1279.1,1451.2,13.45,True,Working,18.6,46.11,48.0,62.0,38.0,38.0,49.0,49.0,0.0,38.0,15.0,0.0,52.04,72.05,E Avoid,C Neutral,Accumulation Zone,Profit Booking Zone,86.21,62.35,20.74,100.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ICICIBANK,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,1279.1,1451.2,13.45,True,Working,18.6,46.11,48.0,62.0,38.0,38.0,49.0,49.0,0.0,38.0,15.0,0.0,52.04,72.05,E Avoid,C Neutral,Accumulation Zone,Profit Booking Zone,86.21,62.35,20.74,100.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,ICICIBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,1279.1,1451.2,13.45,False,False Warning,18.6,46.11,48.0,62.0,38.0,38.0,49.0,49.0,0.0,38.0,15.0,0.0,52.04,72.05,E Avoid,C Neutral,Accumulation Zone,Profit Booking Zone,86.21,62.35,20.74,100.0
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,MAZDOCK,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,2460.1,2336.0,-5.04,True,Correct Warning,14.67,11.06,13.0,13.0,42.0,42.0,54.0,54.0,10.0,0.0,15.0,15.0,43.71,36.7,E Avoid,E Avoid,Neutral Range,Accumulation Zone,70.09,80.9,48.56,15.99
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,KOTAKBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,388.65,380.35,-2.14,False,Failing,11.95,4.31,40.0,22.0,25.0,16.0,30.0,21.0,8.0,10.0,15.0,15.0,55.94,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.33,79.82,29.42,20.19
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,KOTAKBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,388.65,380.35,-2.14,False,Failing,11.95,4.31,40.0,22.0,25.0,16.0,30.0,21.0,8.0,10.0,15.0,15.0,55.94,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.33,79.82,29.42,20.19
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,KOTAKBANK,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,388.65,380.35,-2.14,False,Failing,11.95,4.31,40.0,22.0,25.0,16.0,30.0,21.0,8.0,10.0,15.0,15.0,55.94,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.33,79.82,29.42,20.19
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,KOTAKBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,388.65,380.35,-2.14,True,Correct Warning,11.95,4.31,40.0,22.0,25.0,16.0,30.0,21.0,8.0,10.0,15.0,15.0,55.94,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.33,79.82,29.42,20.19
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,52W Low Opportunity,Bullish,Normal,1356.3,1328.5,-2.05,False,Failing,11.65,10.63,20.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,46.08,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.07,79.99,5.63,22.56
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Range Accumulation Zone,Bullish,Normal,1356.3,1328.5,-2.05,False,Failing,11.65,10.63,20.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,46.08,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.07,79.99,5.63,22.56
20.07.2026 at 01:08 PM IST,2026-05-26,55,60D+,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Avoid / Risky,Bearish,High,1356.3,1328.5,-2.05,True,Correct Warning,11.65,10.63,20.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,46.08,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.07,79.99,5.63,22.56
